candidate_id,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
t3_0_c01148,par_factible,BR0020|BR0150,3.0,389.34886792784425,269.67506030316923,201.8714329075693,395.34886792784425,275.67506030316923,207.8714329075693,2,4,8,64,136.80406284016584
t3_0_c01149,par_factible,BR0020|BR0152,3.0,390.1504926222541,269.9510856592705,213.82883372214368,396.1504926222541,275.9510856592705,219.82883372214368,2,4,8,64,137.02376723374607
t3_0_c01150,par_factible,BR0020|BR0165,3.0,393.5004341327119,267.44232275253097,198.107834111635,399.5004341327119,273.44232275253097,204.107834111635,2,4,8,64,137.19526134255716
t3_0_c01151,par_factible,BR0020|BR0168,3.0,391.50003249654713,270.5274370404304,209.95884221811207,397.50003249654713,276.5274370404304,215.95884221811207,2,4,8,64,137.41640561406268
t3_0_c01152,par_factible,BR0020|BR0169,3.0,392.9852629235904,270.90452730485976,216.3383743059823,398.9852629235904,276.90452730485976,222.3383743059823,2,4,8,64,137.7960836347503
t3_0_c01153,par_factible,BR0020|BR0173,3.0,393.2526888950239,271.0192723516949,216.48496919297577,399.2526888950239,277.0192723516949,222.48496919297577,2,4,8,64,137.87399821543704
t3_0_c01154,par_factible,BR0020|BR0184,3.0,389.5124566094764,269.73138918676847,203.8460158558596,395.5124566094764,275.73138918676847,209.8460158558596,2,4,8,64,136.8488982255341
t3_0_c01155,par_factible,BR0020|BR0188,3.0,408.4961573024876,269.9778579191947,202.8922948290001,414.4961573024876,275.9778579191947,208.8922948290001,1,4,8,32,140.76942206354377
t3_0_c01156,par_factible,BR0020|BR0197,3.0,391.28247415065874,270.462241898974,204.8466677685364,397.28247415065874,276.462241898974,210.8466677685364,2,4,8,64,137.3587596431463
t3_0_c01157,par_factible,BR0020|BR0198,3.0,391.3779544947493,270.19807001726423,193.3233430260529,397.3779544947493,276.19807001726423,199.3233430260529,2,4,9,72,137.3243678923575
t3_0_c01158,par_factible,BR0020|BR0206,3.0,389.8636813390569,269.85232724135943,208.81777648020164,395.8636813390569,275.85232724135943,214.81777648020164,2,4,8,64,136.94515975135909
t3_0_c01159,par_factible,BR0020|BR0209,3.0,400.9301000175328,269.10845762700137,189.4815325824404,406.9301000175328,275.10845762700137,195.4815325824404,1,4,9,36,139.04965497340146
t3_0_c01160,par_factible,BR0020|BR0213,3.0,411.055631848903,270.72886310378,203.8240253557047,417.055631848903,276.72886310378,209.8240253557047,1,4,8,32,141.44434147863058
t3_0_c01161,par_factible,BR0020|BR0221,3.0,413.7931712680774,268.49175234951593,184.0130524313063,419.7931712680774,274.49175234951593,190.0130524313063,1,4,9,36,141.54636567127284
t3_0_c01162,par_factible,BR0020|BR0245,3.0,390.1483907376379,257.6623039844232,216.49358926133087,396.1483907376379,263.6623039844232,222.49358926133087,2,4,8,64,134.51798057534373
t3_0_c01163,par_factible,BR0020|BR0263,3.0,388.379775884634,259.04216700739414,203.2056724087497,394.379775884634,265.04216700739414,209.2056724087497,2,4,8,64,134.43872434088237
t3_0_c01164,par_factible,BR0020|BR0265,3.0,404.074284678051,261.67564954991303,193.34741701194417,410.074284678051,267.67564954991303,199.34741701194417,1,4,9,36,138.17531788541572
t3_0_c01165,par_factible,BR0020|BR0284,3.0,389.8946256022583,269.4962491650216,214.16673989570663,395.8946256022583,275.4962491650216,220.16673989570663,2,4,8,64,136.87887355092352
t3_0_c01166,par_factible,BR0020|BR0286,3.0,391.4173974097839,270.1566180820826,193.33352184276345,397.4173974097839,276.1566180820826,199.33352184276345,2,4,9,72,137.32395830619092
t3_0_c01167,par_factible,BR0020|BR0288,3.0,385.53853044640977,253.79477171732864,211.6540068173213,391.53853044640977,259.7947717173286,217.6540068173213,2,4,8,64,132.78966404969182
t3_0_c01168,par_factible,BR0020|BR0289,3.0,390.7638039951409,253.17382437202,206.6473153539319,396.7638039951409,259.17382437202,212.6473153539319,2,4,8,64,133.7283646008483
t3_0_c01169,par_factible,BR0020|BR0291,3.0,410.4075808055596,270.67836733660863,198.9214830274361,416.4075808055596,276.67836733660863,204.9214830274361,1,4,8,32,141.30192622674173
t3_0_c01170,par_factible,BR0020|BR0294,3.0,410.4941408696948,270.6851120473684,183.98887578789385,416.4941408696948,276.6851120473684,189.98887578789385,1,4,9,36,141.32094860694457
t3_0_c01171,par_factible,BR0020|BR0300,3.0,388.1662723822409,251.92582143954328,209.0607085180661,394.1662723822409,257.92582143954326,215.0607085180661,2,4,8,64,132.94436163543
t3_0_c01172,par_factible,BR0020|BR0302,3.0,388.9718305104453,252.44996581297403,208.19458581919605,394.9718305104453,258.449965812974,214.19458581919605,2,4,8,64,133.21545286919863
t3_0_c01173,par_factible,BR0020|BR0308,3.0,391.0925147020844,270.015728658733,215.1295154602173,397.0925147020844,276.015728658733,221.1295154602173,2,4,8,64,137.22899966581394
t3_0_c01174,par_factible,BR0020|BR0311,3.0,412.0083314080494,270.8030969093065,213.77619818995888,418.0083314080494,276.8030969093065,219.77619818995888,1,4,8,32,141.65370607897162
t3_0_c01175,par_factible,BR0020|BR0314XL,3.0,400.7041434886609,269.3001988988412,189.453394367906,406.7041434886609,275.3001988988412,195.453394367906,1,4,9,36,139.04267938583118
t3_0_c01176,par_factible,BR0020|BR0320,3.0,407.9517756509778,270.43754373263323,215.44222445698705,413.9517756509778,276.43754373263323,221.44222445698705,1,4,8,32,140.75215481826933
t3_0_c01177,par_factible,BR0020|BR0324,3.0,391.2228551020599,261.46406042838544,199.86036616028431,397.2228551020599,267.46406042838544,205.86036616028431,2,4,8,64,135.51211325799088
t3_0_c01178,par_factible,BR0020|BR0329,3.0,392.8262474368132,254.49117225735245,212.82627930097868,398.8262474368132,260.49117225735245,218.82627930097868,2,4,8,64,134.41741482042113
t3_0_c01179,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
t3_0_c01180,par_factible,BR0020|BR0338,3.0,408.17359321341127,270.6759155090568,185.0411757406336,414.17359321341127,276.6759155090568,191.0411757406336,1,4,9,36,140.84597527471314
t3_0_c01181,par_factible,BR0020|BR0350,3.0,389.8825421329653,269.76686847246646,213.7905254482068,395.8825421329653,275.76686847246646,219.7905254482068,2,4,8,64,136.93158218255488
t3_0_c01182,par_factible,BR0020|BR0396,3.0,405.5118769669588,269.7934301237152,213.4693614643518,411.5118769669588,275.7934301237152,219.4693614643518,1,4,8,32,140.12340613469397
t3_0_c01183,par_factible,BR0020|BR0404,3.0,391.7203508235121,261.8878550266405,216.6580444047352,397.7203508235121,267.8878550266405,222.6580444047352,2,4,8,64,135.69994003061217
t3_0_c01184,par_factible,BR0021|BR0023,3.0,387.3386885830988,258.3399766447039,188.89525008796392,393.3386885830988,264.3399766447039,194.89525008796392,2,4,9,72,134.0833160505204
t3_0_c01185,par_factible,BR0021|BR0027,3.0,393.8746264639456,263.81248842459274,181.9073203791318,399.8746264639456,269.81248842459274,187.9073203791318,2,4,9,72,136.53152189368774
t3_0_c01186,par_factible,BR0021|BR0030,3.0,392.3294981757141,263.48993374717287,182.84729512539164,398.3294981757141,269.48993374717287,188.84729512539164,2,4,9,72,136.15075064686786
t3_0_c01187,par_factible,BR0021|BR0031,3.0,399.90807829113936,263.0225431434988,179.70095348621777,405.90807829113936,269.0225431434988,185.70095348621777,1,4,9,36,137.60053444131256
t3_0_c01188,par_factible,BR0021|BR0033,3.0,403.980174953663,263.5542395053759,193.11320728469585,409.980174953663,269.5542395053759,199.11320728469585,1,4,9,36,138.53912629134328
t3_0_c01189,par_factible,BR0021|BR0034,3.0,390.9795632789368,253.6636054379848,190.586139472998,396.9795632789368,259.6636054379848,196.586139472998,2,4,9,72,133.87220565074855
t3_0_c01190,par_factible,BR0021|BR0042,3.0,389.2624407344626,259.79407014805844,192.2483961464538,395.2624407344626,265.79407014805844,198.2483961464538,2,4,9,72,134.77196959888298
t3_0_c01191,par_factible,BR0021|BR0048,3.0,403.5656565768583,263.4009748513323,211.6997869806296,409.5656565768583,269.4009748513323,217.6997869806296,1,4,8,32,138.42337032175138
t3_0_c01192,par_factible,BR0021|BR0050,3.0,391.492747303764,255.8943865554896,208.3800563343655,397.492747303764,261.8943865554896,214.3800563343655,2,4,8,64,134.43162769811488
t3_0_c01193,par_factible,BR0021|BR0051,3.0,392.6890096073316,262.8450876052013,211.529222461589,398.6890096073316,268.8450876052013,217.529222461589,2,4,8,64,136.09257843272843
t3_0_c01194,par_factible,BR0021|BR0057,3.0,391.3069031935634,261.8069718538736,211.24860975487329,397.3069031935634,267.8069718538736,217.24860975487329,2,4,8,64,135.59915903107787
t3_0_c01195,par_factible,BR0021|BR0065,3.0,399.6376951056508,263.2090745379126,179.6950970017214,405.6376951056508,269.2090745379126,185.6950970017214,1,4,9,36,137.58343927493647
t3_0_c01196,par_factible,BR0021|BR0069,3.0,390.7932339717269,261.0980851918549,210.18212636209927,396.7932339717269,267.0980851918549,216.18212636209927,2,4,8,64,135.34991216382912
t3_0_c01197,par_factible,BR0021|BR0071,3.0,393.6404156847281,263.52347334735185,211.57183747027432,399.6404156847281,269.52347334735185,217.57183747027432,2,4,8,64,136.42484995557186
t3_0_c01198,par_factible,BR0021|BR0086,3.0,392.12529610157736,262.2847808119074,211.48909865300337,398.12529610157736,268.2847808119074,217.48909865300337,2,4,8,64,135.86342036972167
t3_0_c01199,par_factible,BR0021|BR0087,3.0,389.9971580770096,252.53079687493045,206.38989811181008,395.9971580770096,258.53079687493045,212.38989811181008,2,4,8,64,133.44096940916208
t3_0_c01200,par_factible,BR0021|BR0091,3.0,391.50530760434265,261.7738274492036,193.70144646542064,397.50530760434265,267.7738274492036,199.70144646542064,2,4,9,72,135.63285118318984
t3_0_c01201,par_factible,BR0021|BR0094,3.0,405.0800573211317,262.31806836136576,211.2572784989008,411.0800573211317,268.31806836136576,217.2572784989008,1,4,8,32,138.51134060805248
t3_0_c01202,par_factible,BR0021|BR0097,3.0,390.5924944952904,233.2535281331692,207.4681412105368,396.5924944952904,239.2535281331692,213.4681412105368,2,5,8,80,129.63221664188777
t3_0_c01203,par_factible,BR0021|BR0098,3.0,388.2556024828401,258.93638917924795,208.3378596321908,394.2556024828401,264.93638917924795,214.3378596321908,2,4,8,64,134.39184335618512
t3_0_c01204,par_factible,BR0021|BR0100,3.0,391.0822260618398,261.6112898308568,189.5774683072778,397.0822260618398,267.6112898308568,195.5774683072778,2,4,9,72,135.51345889759358
t3_0_c01205,par_factible,BR0021|BR0101,3.0,391.2813491735717,261.64482440799605,184.6299854704648,397.2813491735717,267.64482440799605,190.6299854704648,2,4,9,72,135.560891657812
t3_0_c01206,par_factible,BR0021|BR0103,3.0,390.5881341445881,263.13566375194705,209.5704293884041,396.5881341445881,269.13566375194705,215.5704293884041,2,4,8,64,135.723506197051
t3_0_c01207,par_factible,BR0021|BR0104,3.0,402.6915311000873,263.3205941104267,209.26281963489345,408.6915311000873,269.3205941104267,215.26281963489345,1,4,8,32,138.22877170448805
t3_0_c01208,par_factible,BR0021|BR0125,3.0,391.33812675713534,263.2882452194158,210.087611012658,397.33812675713534,269.2882452194158,216.087611012658,2,4,8,64,135.90751722253844
t3_0_c01209,par_factible,BR0021|BR0132,3.0,405.6796407230314,259.3646921221569,211.54216694646323,411.6796407230314,265.3646921221569,217.54216694646323,1,4,8,32,138.03146439249508
t3_0_c01210,par_factible,BR0021|BR0145,3.0,401.3593498071264,263.3459214341141,189.24188409641053,407.3593498071264,269.3459214341141,195.24188409641053,1,4,9,36,137.96233868322946
t3_0_c01211,par_factible,BR0021|BR0148,3.0,402.4793468764591,263.43494516376296,199.19068884445088,408.4793468764591,269.43494516376296,205.19068884445088,1,4,8,32,138.2088261040208
t3_0_c01212,par_factible,BR0021|BR0149,3.0,400.5134172404049,263.2786819080626,184.3914149937779,406.5134172404049,269.2786819080626,190.3914149937779,1,4,9,36,137.77616700274567
t3_0_c01213,par_factible,BR0021|BR0150,3.0,393.7018397430746,263.78864761226544,204.0943682064244,399.7018397430746,269.78864761226544,210.0943682064244,2,4,8,64,136.49143473095617
t3_0_c01214,par_factible,BR0021|BR0152,3.0,405.3915041366238,263.60970609811056,210.74023763859847,411.3915041366238,269.60970609811056,216.74023763859847,1,4,8,32,138.8381672242068
t3_0_c01215,par_factible,BR0021|BR0165,3.0,391.6443909550472,263.47956183022643,202.04037114764995,397.6443909550472,269.47956183022643,208.04037114764995,2,4,8,64,136.00896081249206
t3_0_c01216,par_factible,BR0021|BR0168,3.0,403.1863583703073,263.4911424537474,209.3174521225971,409.1863583703073,269.4911424537474,215.3174521225971,1,4,8,32,138.36442422508762
t3_0_c01217,par_factible,BR0021|BR0184,3.0,393.7116471599293,263.790000822648,206.2141563695617,399.7116471599293,269.790000822648,212.2141563695617,2,4,8,64,136.49371008819108
t3_0_c01218,par_factible,BR0021|BR0197,3.0,402.8688061328337,263.4659015979342,204.23862876392923,408.8688061328337,269.4659015979342,210.23862876392923,1,4,8,32,138.29453776366316
t3_0_c01219,par_factible,BR0021|BR0198,3.0,389.30616774252377,262.96054404951946,198.0101198318409,395.30616774252377,268.96054404951946,204.0101198318409,2,4,8,64,135.42644480979473
t3_0_c01220,par_factible,BR0021|BR0206,3.0,393.7328442354517,263.79292555839663,211.5152211552982,399.7328442354517,269.79292555839663,217.5152211552982,2,4,8,64,136.49862788865406
t3_0_c01221,par_factible,BR0021|BR0209,3.0,390.8553846496321,263.29508652129624,189.6896963683712,396.8553846496321,269.29508652129624,195.6896963683712,2,4,9,72,135.81049361282942
t3_0_c01222,par_factible,BR0021|BR0209XL,3.0,392.5649596739348,263.63914666906413,195.251172863034,398.5649596739348,269.63914666906413,201.251172863034,2,4,8,64,136.22917560509663
t3_0_c01223,par_factible,BR0021|BR0220,3.0,391.140664416438,253.41453704759223,190.6948821396538,397.140664416438,259.41453704759226,196.6948821396538,2,4,9,72,133.85427145036294
t3_0_c01224,par_factible,BR0021|BR0221,3.0,392.1310968757176,262.237751419058,183.8133434488052,398.1310968757176,268.237751419058,189.8133434488052,2,4,9,72,135.85501494286962
t3_0_c01225,par_factible,BR0021|BR0222,3.0,392.5515280571845,262.5958981446692,193.4644606849465,398.5515280571845,268.5958981446692,199.4644606849465,2,4,9,72,136.01374642239625
t3_0_c01226,par_factible,BR0021|BR0245,3.0,398.2806598577543,258.1303579288298,211.68858740641275,404.2806598577543,264.1303579288298,217.68858740641275,1,4,8,32,136.27135938564405
t3_0_c01227,par_factible,BR0021|BR0263,3.0,392.9231789966557,233.7641040445837,205.78705819897323,398.9231789966557,239.7641040445837,211.78705819897323,2,5,8,80,130.2114746261446
t3_0_c01228,par_factible,BR0021|BR0265,3.0,390.6446524450714,252.9500621576442,191.28761710616087,396.6446524450714,258.9500621576442,197.28761710616087,2,4,9,72,133.65845353776058
t3_0_c01229,par_factible,BR0021|BR0284,3.0,403.5748455232492,263.7151878031009,211.44273522678964,409.5748455232492,269.7151878031009,217.44273522678964,1,4,8,32,138.48930343044853
t3_0_c01230,par_factible,BR0021|BR0286,3.0,392.0380302333844,261.7722580300873,193.1757538363209,398.0380302333844,267.7722580300873,199.1757538363209,2,4,9,72,135.74113929938258
t3_0_c01231,par_factible,BR0021|BR0288,3.0,388.4110037422964,255.20342765148428,208.9290960135841,394.4110037422964,261.2034276514843,214.9290960135841,2,4,8,64,133.6624732709033
t3_0_c01232,par_factible,BR0021|BR0289,3.0,392.8229902858053,233.7421560107224,211.03120525588807,398.8229902858053,239.7421560107224,217.03120525588807,2,5,8,80,130.18657416850718
t3_0_c01233,par_factible,BR0021|BR0300,3.0,391.96310990321774,260.11136500554414,193.86778797709465,397.96310990321774,266.11136500554414,199.86778797709465,2,4,9,72,135.38725278466092
t3_0_c01234,par_factible,BR0021|BR0302,3.0,392.0972525627303,233.58317087172577,210.7217254108264,398.0972525627303,239.58317087172577,216.7217254108264,2,5,8,80,130.0062025350573
t3_0_c01235,par_factible,BR0021|BR0314XL,3.0,392.3876518621501,263.61559188586034,190.0482447413748,398.3876518621501,269.61559188586034,196.0482447413748,2,4,9,72,136.18822502507857
t3_0_c01236,par_factible,BR0021|BR0315,3.0,398.3695448558173,262.73810724483474,180.590264807692,404.3695448558173,268.73810724483474,186.590264807692,1,4,9,36,137.22887912347647
t3_0_c01237,par_factible,BR0021|BR0324,3.0,391.6979451333854,253.6320897991634,190.26023897325268,397.6979451333854,259.6320897991634,196.26023897325268,2,4,9,72,134.01223953772657
t3_0_c01238,par_factible,BR0021|BR0329,3.0,388.9463079059125,259.6648697719199,210.6665690027794,394.9463079059125,265.6648697719199,216.6665690027794,2,4,8,64,134.6811779159699
t3_0_c01239,par_factible,BR0021|BR0336,3.0,393.34889637826046,261.99302266896933,199.6486014033144,399.34889637826046,267.99302266896933,205.6486014033144,2,4,8,64,136.0533983786401
t3_0_c01240,par_factible,BR0021|BR0338,3.0,393.5474106553459,263.7673397543476,185.04804769242992,399.5474106553459,269.7673397543476,191.04804769242992,2,4,9,72,136.45560660748083
t3_0_c01241,par_factible,BR0021|BR0350,3.0,404.9937579915537,263.54323340276363,210.67386105223923,410.9937579915537,269.54323340276363,216.67386105223923,1,4,8,32,138.74352525878027
t3_0_c01242,par_factible,BR0021|BR0392,3.0,406.8867583973831,263.81940441507385,182.93961621628029,412.8867583973831,269.81940441507385,188.93961621628029,1,4,9,36,139.1857620412756
t3_0_c01243,par_factible,BR0021|BR0404,3.0,402.74377802642135,260.7844828996149,211.6195204305614,408.74377802642135,266.7844828996149,217.6195204305614,1,4,8,32,137.7223773549513
t3_0_c01244,par_factible,BR0022|BR0024,3.0,383.4154830417762,260.30426117803063,235.96612951725936,389.4154830417762,266.30426117803063,241.96612951725936,2,4,7,56,133.68394377569967
t3_0_c01245,par_factible,BR0022|BR0026,3.0,391.294217279063,270.4657609316009,231.23448572495545,397.294217279063,276.4657609316009,237.23448572495545,2,4,7,56,137.36187119483463
t3_0_c01246,par_factible,BR0022|BR0028,3.0,389.3886403731675,269.68875524477966,228.12188688960129,395.3886403731675,275.68875524477966,234.12188688960129,2,4,7,56,136.81496342873538
t3_0_c01247,par_factible,BR0022|BR0035,3.0,410.5227320983381,270.6873398595748,225.1632068221949,416.5227320983381,276.6873398595748,231.1632068221949,1,4,7,28,141.3272317957009
t3_0_c01248,par_factible,BR0022|BR0037,3.0,386.9157875867813,263.93281721581724,240.4301740594736,392.9157875867813,269.93281721581724,246.4301740594736,2,4,7,56,135.1373302349844
t3_0_c01249,par_factible,BR0022|BR0048,3.0,393.48672387632246,267.59367189100425,218.904477067846,399.48672387632246,273.59367189100425,224.904477067846,2,4,8,64,137.22332227672308
t3_0_c01250,par_factible,BR0022|BR0049,3.0,387.771754564062,255.5044303278172,236.79668324652013,393.771754564062,261.5044303278172,242.79668324652013,2,4,7,56,133.5935137394249
t3_0_c01251,par_factible,BR0022|BR0050,3.0,393.52173301517655,267.627191279352,218.8575879252036,399.52173301517655,273.627191279352,224.8575879252036,2,4,8,64,137.23729343415465
t3_0_c01252,par_factible,BR0022|BR0067,3.0,388.903614554918,265.9934783538889,242.19198751074472,394.903614554918,271.9934783538889,248.19198751074472,2,4,7,56,135.96271007315124
t3_0_c01253,par_factible,BR0022|BR0079,3.0,409.6695202971207,265.81610095614707,243.87297037319112,415.6695202971207,271.81610095614707,249.87297037319112,1,4,7,28,140.16016743185887
t3_0_c01254,par_factible,BR0022|BR0080,3.0,412.9462564689816,267.9422274798736,244.5466951723504,418.9462564689816,273.9422274798736,250.5466951723504,1,4,7,28,141.261668491102
t3_0_c01255,par_factible,BR0022|BR0086,3.0,391.15747283097113,253.4252731138007,232.51930277586047,397.15747283097113,259.4252731138007,238.51930277586047,2,4,7,56,133.85988704276696
t3_0_c01256,par_factible,BR0022|BR0087,3.0,390.7281569839647,261.0426489846775,225.9822820973795,396.7281569839647,267.0426489846775,231.9822820973795,2,4,7,56,135.32534270512582
t3_0_c01257,par_factible,BR0022|BR0089,3.0,382.9533335327018,254.41962080784367,236.57241946646727,388.9533335327018,260.41962080784367,242.57241946646727,2,4,7,56,132.3900008849226
t3_0_c01258,par_factible,BR0022|BR0091,3.0,393.6375214406356,263.5210078688371,222.2024460324956,399.6375214406356,269.5210078688371,228.2024460324956,2,4,7,56,136.42375724963765
t3_0_c01259,par_factible,BR0022|BR0092XL,3.0,409.1723124138963,270.35235836075503,233.9653255215761,415.1723124138963,276.35235836075503,239.9653255215761,1,4,7,28,140.98362299177396
t3_0_c01260,par_factible,BR0022|BR0103,3.0,400.3394532776185,269.9229101983233,213.30077206435567,406.3394532776185,275.9229101983233,219.30077206435567,1,4,8,32,139.0952830735865
t3_0_c01261,par_factible,BR0022|BR0104,3.0,402.2602599354832,269.2347601098323,212.8248359326221,408.2602599354832,275.2347601098323,218.8248359326221,1,4,8,32,139.3465892039379
t3_0_c01262,par_factible,BR0022|BR0107,3.0,384.5598006690582,261.4905067124498,237.96241560905645,390.5598006690582,267.4905067124498,243.96241560905645,2,4,7,56,134.15908407370193
t3_0_c01263,par_factible,BR0022|BR0118,3.0,411.0836615348073,270.7310471608968,230.0724632785993,417.0836615348073,276.7310471608968,236.0724632785993,1,4,7,28,141.4505012631405
t3_0_c01264,par_factible,BR0022|BR0120,3.0,392.4233565953128,268.2395543905902,226.89866520890408,398.4233565953128,274.2395543905902,232.89866520890408,2,4,7,56,137.13820815206992
t3_0_c01265,par_factible,BR0022|BR0125,3.0,399.3219280646971,269.5711593419226,214.1233261697751,405.3219280646971,275.5711593419226,220.1233261697751,1,4,8,32,138.81612383417325
t3_0_c01266,par_factible,BR0022|BR0132,3.0,385.1821771065244,253.50655778293964,236.05064149886303,391.1821771065244,259.50655778293964,242.05064149886303,2,4,7,56,132.6582538000946
t3_0_c01267,par_factible,BR0022|BR0140,3.0,404.7164765681937,269.83337170426216,241.60431873725187,410.7164765681937,275.83337170426216,247.60431873725187,1,4,7,28,139.96938802700424
t3_0_c01268,par_factible,BR0022|BR0144,3.0,391.20421615925017,270.0641693836913,218.16750846842007,397.20421615925017,276.0641693836913,224.16750846842007,2,4,8,64,137.26164842873425
t3_0_c01269,par_factible,BR0022|BR0147,3.0,391.05759836479865,270.3948539593874,226.1511684188956,397.05759836479865,276.3948539593874,232.1511684188956,2,4,7,56,137.29917478576675
t3_0_c01270,par_factible,BR0022|BR0151,3.0,390.1035186488599,269.9349109982053,240.07663573736767,396.1035186488599,275.9349109982053,246.07663573736767,2,4,7,56,137.01089289440677
t3_0_c01271,par_factible,BR0022|BR0152,3.0,392.7230176802135,270.83688939031134,216.70373336834808,398.7230176802135,276.83688939031134,222.70373336834808,2,4,8,64,137.7288291683027
t3_0_c01272,par_factible,BR0022|BR0153,3.0,391.2073566878406,270.31499820099793,242.19443877056565,397.2073566878406,276.31499820099793,248.19443877056565,2,4,7,56,137.3134260731577
t3_0_c01273,par_factible,BR0022|BR0162,3.0,388.4777963306288,269.2517974824746,235.84531871125645,394.4777963306288,275.2517974824746,241.84531871125645,2,4,7,56,136.54018222489364
t3_0_c01274,par_factible,BR0022|BR0168,3.0,404.9281876184054,269.67408929512874,211.07817782632745,410.9281876184054,275.67408929512874,217.07817782632745,1,4,8,32,139.98007684271846
t3_0_c01275,par_factible,BR0022|BR0169,3.0,391.0728646636862,270.2033179733571,218.1283963607888,397.0728646636862,276.2033179733571,224.1283963607888,2,4,8,64,137.2632380503656
t3_0_c01276,par_factible,BR0022|BR0173,3.0,391.220891077508,270.3196585298945,218.17247370459688,397.220891077508,276.3196585298945,224.17247370459688,2,4,8,64,137.31713549590265
t3_0_c01277,par_factible,BR0022|BR0206,3.0,404.5288794408165,269.787651870745,211.1975943934907,410.5288794408165,275.787651870745,217.1975943934907,1,4,8,32,139.92182085862618
t3_0_c01278,par_factible,BR0022|BR0222,3.0,410.1908955235376,266.154397858784,211.1256032222008,416.1908955235376,272.154397858784,217.1256032222008,1,4,8,32,140.33543188222663
t3_0_c01279,par_factible,BR0022|BR0237,3.0,391.6480547710361,270.5717944889328,241.48001817380776,397.6480547710361,276.5717944889328,247.48001817380776,2,4,7,56,137.4556267604422
t3_0_c01280,par_factible,BR0022|BR0239,3.0,393.0341084153745,254.6239396414262,240.1272799676618,399.0341084153745,260.6239396414262,246.1272799676618,2,4,7,56,134.48685995041808
t3_0_c01281,par_factible,BR0022|BR0245,3.0,388.6089782515312,251.9459776244962,235.4183478683989,394.6089782515312,257.9459776244962,241.4183478683989,2,4,7,56,133.03872698797704
t3_0_c01282,par_factible,BR0022|BR0246,3.0,387.1421247277814,251.0028116247564,237.1982886310459,393.1421247277814,257.0028116247564,243.1982886310459,2,4,7,56,132.54738763558365
t3_0_c01283,par_factible,BR0022|BR0259,3.0,389.1831078783337,252.16418374636453,236.1581281687106,395.1831078783337,258.16418374636453,242.1581281687106,2,4,7,56,133.20026332817497
t3_0_c01284,par_factible,BR0022|BR0272,3.0,407.8995019282849,270.2816027140573,242.2436790932944,413.8995019282849,276.2816027140573,248.2436790932944,1,4,7,28,140.70970532973337
t3_0_c01285,par_factible,BR0022|BR0281,3.0,393.0950776733385,267.3510469540819,234.94564472850072,399.0950776733385,273.3510469540819,240.94564472850072,2,4,7,56,137.09401113708876
t3_0_c01286,par_factible,BR0022|BR0283,3.0,391.587147188124,270.5535424725943,239.424405123459,397.587147188124,276.5535424725943,245.424405123459,2,4,7,56,137.43948820809752
t3_0_c01287,par_factible,BR0022|BR0288,3.0,392.2309233350871,259.2074918157089,226.7102661790593,398.2309233350871,265.2074918157089,232.7102661790593,2,4,7,56,135.2575769930267
t3_0_c01288,par_factible,BR0022|BR0289,3.0,405.3490315287262,262.489870698547,216.6301388900004,411.3490315287262,268.489870698547,222.6301388900004,1,4,8,32,138.60120330831256
t3_0_c01289,par_factible,BR0022|BR0299,3.0,389.53137530563424,269.7379035068491,230.098099021562,395.53137530563424,275.7379035068491,236.098099021562,2,4,7,56,136.85408334607203
t3_0_c01290,par_factible,BR0022|BR0300,3.0,392.8396822625303,260.7749639677589,224.99834398144563,398.8396822625303,266.7749639677589,230.99834398144563,2,4,7,56,135.70125305408544
t3_0_c01291,par_factible,BR0022|BR0301,3.0,388.370261617455,252.05854905550848,239.05654526018984,394.370261617455,258.0585490555085,245.05654526018984,2,4,7,56,133.0130093115114
t3_0_c01292,par_factible,BR0022|BR0302,3.0,402.773842657757,261.4303816957634,218.8987348043196,408.773842657757,267.4303816957634,224.8987348043196,1,4,8,32,137.86018845127836
t3_0_c01293,par_factible,BR0022|BR0311,3.0,408.9581082329149,270.56542526159586,215.5598398700333,414.9581082329149,276.56542526159586,221.5598398700333,1,4,8,32,140.98339113037937
t3_0_c01294,par_factible,BR0022|BR0320,3.0,390.09174330506335,270.01813753066546,225.6560281066997,396.09174330506335,276.01813753066546,231.6560281066997,2,4,7,56,137.02545990534733
t3_0_c01295,par_factible,BR0022|BR0323,3.0,416.0367984115888,271.116992757415,243.5948961831966,422.0367984115888,277.116992757415,249.5948961831966,1,4,7,28,142.538999218961
t3_0_c01296,par_factible,BR0022|BR0326,3.0,388.7488477792122,259.35656302839595,243.05457692746023,394.7488477792122,265.35656302839595,249.05457692746023,2,4,7,56,134.57806540420145
t3_0_c01297,par_factible,BR0022|BR0327,3.0,401.12823580610086,259.7939149175186,244.2716358726409,407.12823580610086,265.7939149175186,250.2716358726409,1,4,7,28,137.1910602902384
t3_0_c01298,par_factible,BR0022|BR0329,3.0,393.2717203362397,254.77570989371867,230.04342686932765,399.2717203362397,260.77570989371867,236.04342686932765,2,4,7,56,134.56624469520045
