candidate_id,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
t3_0_c00777,par_factible,BR0107|BR0132,3.0,388.424113,256.128593,240.527054,394.4241131056385,262.1285933436067,246.52705420374573,2,4,7,56,133.85376278272074
t3_0_c00778,par_factible,BR0101|BR0314,3.0,391.988421,290.714392,171.302154,397.9884205847285,296.714392076397,177.30215437554241,2,4,10,80,141.63156221429674
t3_0_c00779,par_factible,BR0055|BR0240,3.0,388.120845,253.797835,243.958579,394.1208453402356,259.7978347433625,249.9585788293026,2,4,7,56,133.31675434935738
t3_0_c00780,par_factible,BR0263|BR0420,3.0,388.379776,259.042167,203.205672,394.379775884634,265.04216700739414,209.2056724087497,2,4,8,64,134.43872434088237
t3_0_c00781,par_factible,BR0175|BR0348,3.0,390.300391,289.543987,289.213797,396.30039102204404,295.54398731544666,295.2137969351364,2,4,6,48,141.04880292303582
t3_0_c00782,par_factible,BR0034|BR0302,3.0,393.089833,255.14538,192.426616,399.0898331589953,261.1453798340708,198.42661605159802,2,4,9,72,134.60452864282695
t3_0_c00783,par_factible,BR0075|BR0077,3.0,390.993466,291.844667,266.404093,396.9934663122799,297.8446667328323,272.40409311974895,2,4,6,48,141.65915046791278
t3_0_c00784,par_factible,BR0080|BR0190,3.0,390.395895,267.540436,259.060872,396.3958948361502,273.5404359271269,265.0608715984661,2,4,6,48,136.58233043084138
t3_0_c00785,par_factible,BR0027|BR0036,3.0,389.478387,289.662734,167.329865,395.47838716185566,295.6627338652735,173.32986474175652,2,4,10,80,140.9054273245931
t3_0_c00786,par_factible,BR0089|BR0132,3.0,389.947958,248.026798,234.716218,395.9479581224168,254.02679791611902,240.71621797157323,2,4,7,56,132.51269236259648
t3_0_c00787,par_factible,BR0075|BR0196,3.0,392.998477,292.581363,264.377584,398.99847699166156,298.5813627949955,270.3775836237519,2,4,6,48,142.21811208698412
t3_0_c00788,par_factible,BR0323|BR0372,3.0,387.571368,306.796277,245.825564,393.57136838008023,312.7962768730265,251.8255639372614,2,3,7,42,144.00971360919607
t3_0_c00789,par_factible,BR0363|BR0410,3.0,384.761279,285.393696,279.102035,390.7612792429452,291.39369556927807,285.1020348929345,2,4,6,48,139.07338936029015
t3_0_c00790,par_factible,BR0197|BR0261,3.0,391.676996,270.580467,204.550919,397.6769958112485,276.58046717488673,210.55091942538007,2,4,8,64,137.46329520614378
t3_0_c00791,par_factible,BR0242|BR0374,3.0,392.667021,291.9171,249.902688,398.6670213062045,297.9170998680297,255.90268789663716,2,4,7,56,142.01511135050646
t3_0_c00792,par_factible,BR0136XL|BR0251,3.0,389.537309,269.888314,306.296204,395.5373085943458,275.88831394476966,312.29620375321736,2,4,5,40,136.88595770420295
t3_0_c00793,par_factible,BR0214|BR0314,3.0,393.330285,291.896534,181.26856,399.33028468301904,297.89653383091536,187.2685599616513,2,4,9,72,142.14614036981334
t3_0_c00794,par_factible,BR0339|BR0353,3.0,390.736057,233.523319,258.159667,396.73605655781535,239.52331852505066,264.1596673788108,2,5,6,60,129.71648829416227
t3_0_c00795,par_factible,BR0161|BR0209XL,3.0,389.193016,289.58069,187.392145,395.1930158793342,295.5806896348393,193.3921445111786,2,4,9,72,140.83052100187024
t3_0_c00796,par_factible,BR0171|BR0209,3.0,389.522847,288.84804,173.500302,395.5228470033552,294.8480401649019,179.50030173487787,2,4,10,80,140.7483969761992
t3_0_c00797,par_factible,BR0040|BR0095,3.0,385.551311,262.518346,232.679836,391.55131135721507,268.5183464469025,238.6798356760243,2,4,7,56,134.57077631072733
t3_0_c00798,par_factible,BR0084|BR0137,3.0,412.894306,267.908519,281.752451,418.8943060337966,273.9085191822345,287.75245060685387,1,4,6,24,141.24420493700939
t3_0_c00799,par_factible,BR0279|BR0377,3.0,393.703024,293.773218,251.03145,399.7030241621804,299.7732184276655,257.0314498185022,2,4,7,56,142.6047385504273
t3_0_c00800,par_factible,BR0034|BR0314,3.0,393.016841,261.578174,189.884682,399.01684071649265,267.5781738814786,195.88468199191885,2,4,9,72,135.90112428093195
t3_0_c00801,par_factible,BR0232|BR0305,3.0,392.639428,292.931396,250.931389,398.6394283180485,298.9313964693084,256.93138868479286,2,4,7,56,142.2162741666375
t3_0_c00802,par_factible,BR0093|BR0327,3.0,390.280776,260.661545,250.225246,396.2807755212799,266.6615445066493,256.2252462140809,2,4,7,56,135.15643629519454
t3_0_c00803,par_factible,BR0150|BR0270,3.0,388.613362,288.103496,193.624222,394.6133618499241,294.1034960013157,199.62422210362385,2,4,9,72,140.41118406753105
t3_0_c00804,par_factible,BR0027|BR0275,3.0,389.882823,289.034446,167.519644,395.8828232322655,295.0344460717015,173.51964441703527,2,4,10,80,140.85978986829093
t3_0_c00805,par_factible,BR0068|BR0312,3.0,391.99837,291.458036,208.765475,397.99837021356836,297.45803599613384,214.76547533518573,2,4,8,64,141.78520004275273
t3_0_c00806,par_factible,BR0087|BR0324,3.0,389.751206,260.328214,200.334396,395.7512063191278,266.3282136124937,206.33439640503246,2,4,8,64,134.9805137475273
t3_0_c00807,par_factible,BR0285|BR0314XL,3.0,390.649511,290.9525,172.958101,396.64951108295014,296.9525004419889,178.9581014866951,2,4,10,80,141.4071379255737
t3_0_c00808,par_factible,BR0029|BR0319,3.0,392.515907,291.204007,165.156184,398.51590669275794,297.2040073273857,171.15618404013986,2,4,10,80,141.83892232826577
t3_0_c00809,par_factible,BR0107|BR0382,3.0,384.559801,261.490507,237.962416,390.5598006690582,267.4905067124498,243.96241560905645,2,4,7,56,134.15908407370193
t3_0_c00810,par_factible,BR0306|BR0372,3.0,392.692752,291.934765,254.970604,398.6927521958695,297.9347654666761,260.97060414198984,2,4,6,48,142.02395874873508
t3_0_c00811,par_factible,BR0033|BR0211,3.0,392.159628,292.570425,179.204426,398.159627665893,298.57042504049457,185.20442619279933,2,4,9,72,142.04486293708206
t3_0_c00812,par_factible,BR0177|BR0265,3.0,389.105439,259.660328,172.979794,395.10543943918304,265.6603276896021,178.97979375897205,2,4,10,80,134.71269462360556
t3_0_c00813,par_factible,BR0253|BR0256,3.0,390.939882,270.664985,343.648915,396.939881731385,276.6649848737939,349.6489152606723,2,4,5,40,137.33024803367562
t3_0_c00814,par_factible,BR0134|BR0196,3.0,387.710554,287.441429,268.721256,393.71055416321036,293.4414286937298,274.72125625820786,2,4,6,48,140.09214737144546
t3_0_c00815,par_factible,BR0125|BR0147,3.0,391.837759,290.797684,209.865359,397.8377591128959,296.7976839058932,215.86535940581712,2,4,8,64,141.6178273228928
t3_0_c00816,par_factible,BR0314|BR0314XL,3.0,393.960438,291.782884,171.016441,399.9604376119861,297.7828841815196,177.01644111771276,2,4,10,80,142.25144175198892
t3_0_c00817,par_factible,BR0113|BR0257,3.0,389.264205,288.580787,283.030959,395.26420460259715,294.5807866970701,289.03095921367947,2,4,6,48,140.6411806931024
t3_0_c00818,par_factible,BR0120|BR0153,3.0,388.416482,291.45302,226.24298,394.4164823199849,297.4530200445084,232.2429797576644,2,4,7,56,141.05392504882633
t3_0_c00819,par_factible,BR0165|BR0268,3.0,389.500948,289.506038,184.888908,395.50094786074436,295.5060378378194,190.88890769695632,2,4,9,72,140.87808067249006
t3_0_c00820,par_factible,BR0229|BR0394,3.0,392.551528,262.595898,193.464461,398.55152805718444,268.5958981446692,199.46446068494646,2,4,9,72,136.01374642239625
t3_0_c00821,par_factible,BR0156|BR0219,3.0,393.795642,293.853499,168.024143,399.795641727023,299.853498976146,174.02414338653801,2,4,10,80,142.63998791094167
t3_0_c00822,par_factible,BR0147|BR0396,3.0,385.025651,287.028854,216.382815,391.0256509475831,293.028853843219,222.38281487761725,2,4,8,64,139.46065337223283
t3_0_c00823,par_factible,BR0218|BR0275,3.0,388.768328,288.217139,166.505798,394.7683281942077,294.21713941822077,172.50579838986377,2,4,10,80,140.46594650610163
t3_0_c00824,par_factible,BR0132|BR0388,3.0,392.659324,259.334594,218.582127,398.65932446333306,265.33459380796546,224.58212703902018,2,4,8,64,135.37082941310877
t3_0_c00825,par_factible,BR0012|BR0103,3.0,393.005952,286.758341,209.629271,399.0059518946739,292.7583407809558,215.62927131221676,2,4,8,64,141.03247557097444
t3_0_c00826,par_factible,BR0236|BR0327,3.0,393.715306,263.587269,251.072617,399.7153060049982,269.58726909839754,257.07261707496633,2,4,7,56,136.45312438397465
t3_0_c00827,par_factible,BR0085|BR0093,3.0,388.247767,265.313601,262.680609,394.24776734855027,271.31360084325144,268.68060876489346,2,4,6,48,135.69039106866495
t3_0_c00828,par_factible,BR0030|BR0156,3.0,392.312695,291.149646,170.225584,398.312695000605,297.14964597818835,176.22558423591943,2,4,10,80,141.78640998548283
t3_0_c00829,par_factible,BR0239|BR0332,3.0,391.310361,261.538603,249.698403,397.31036064862565,267.53860253267464,255.6984034954925,2,4,7,56,135.54515049567794
t3_0_c00830,par_factible,BR0120|BR0273,3.0,383.579486,287.543347,216.546372,389.5794858211785,293.5433468397438,222.54637208478357,2,4,8,64,139.2707100226141
t3_0_c00831,par_factible,BR0097|BR0289,3.0,389.212891,257.96351,192.990143,395.21289138605755,263.9635097387244,198.99014334488285,2,4,9,72,134.388664857244
t3_0_c00832,par_factible,BR0156|BR0338,3.0,393.722171,291.850003,169.209167,399.7221710044669,297.85000322726796,175.20916721090137,2,4,10,80,142.2165492827186
t3_0_c00833,par_factible,BR0229|BR0289,3.0,392.434246,262.495991,193.595934,398.4342462222054,268.49599093744234,199.5959344376453,2,4,9,72,135.9694673108354
t3_0_c00834,par_factible,BR0009|BR0217,3.0,391.61037,292.286914,172.640551,397.61036965491894,298.2869143234654,178.6405508845981,2,4,10,80,141.87508337989487
t3_0_c00835,par_factible,BR0127|BR0169,3.0,386.61271,287.113603,207.489533,392.61271023512455,293.1136029708521,213.48953260448033,2,4,8,64,139.80149096961807
t3_0_c00836,par_factible,BR0250|BR0345,3.0,391.620708,301.912462,305.140605,397.620708264709,307.91246180158066,311.14060538564627,2,3,5,30,143.83958615011
t3_0_c00837,par_factible,BR0136|BR0399,3.0,391.981945,290.590784,288.816302,397.9819448638659,296.5907836027912,294.8163016293145,2,4,6,48,141.6050414814795
t3_0_c00838,par_factible,BR0030|BR0276,3.0,387.158758,282.994272,168.226504,393.1587576318585,288.9942723940786,174.22650351774678,2,4,10,80,139.07299286971195
t3_0_c00839,par_factible,BR0016|BR0114,3.0,392.941435,293.241133,258.747565,398.9414352662797,299.2411327867348,264.7475650104172,2,4,6,48,142.3409924674851
t3_0_c00840,par_factible,BR0266|BR0292,3.0,390.90886,311.000096,264.47551,396.9088598353525,317.00009590845866,270.4755103547683,2,3,6,36,145.54718771535394
t3_0_c00841,par_factible,BR0021|BR0227,3.0,387.338689,258.339977,188.89525,393.3386885830988,264.3399766447039,194.89525008796392,2,4,9,72,134.0833160505204
t3_0_c00842,par_factible,BR0160|BR0167,3.0,392.89204,293.205722,157.163435,398.89204035032765,299.2057224054652,163.1634353794307,2,4,11,88,142.3237029063798
t3_0_c00843,par_factible,BR0287|BR0348,3.0,387.597982,287.519153,293.281222,393.5979821957374,293.51915274017864,299.281221754127,2,4,6,48,140.08504280039062
t3_0_c00844,par_factible,BR0344|BR0399,3.0,393.191488,270.998199,308.7444,399.19148833538776,276.9981990160243,314.744400194052,2,4,5,40,137.857224740349
t3_0_c00845,par_factible,BR0245|BR0388,3.0,392.360001,233.64073,237.406423,398.360001330317,239.64073043905674,243.40642259604442,2,5,7,70,130.07150494788453
t3_0_c00846,par_factible,BR0289|BR0394,3.0,388.128689,258.991043,192.761427,394.12868894797316,264.99104250281283,198.7614272136348,2,4,9,72,134.37711140688808
t3_0_c00847,par_factible,BR0003|BR0294,3.0,389.400369,301.606175,172.225844,395.4003688267652,307.6061747801748,178.22584438782047,2,3,10,60,143.32447372210805
t3_0_c00848,par_factible,BR0215|BR0219,3.0,393.738722,314.564518,168.031595,399.738721696301,320.5645176659755,174.0315945274704,2,3,10,60,146.8508133256425
t3_0_c00849,par_factible,BR0207|BR0396,3.0,392.339777,290.836235,204.672571,398.3397773053434,296.83623508165783,210.67257063471996,2,4,8,64,141.72803514515826
t3_0_c00850,par_factible,BR0193|BR0235,3.0,388.177771,265.24104,278.373173,394.17777094999184,271.2410397699657,284.3731734265111,2,4,6,48,135.6613273639057
t3_0_c00851,par_factible,BR0238|BR0348,3.0,390.477287,291.276672,287.363143,396.47728656202315,297.2766715133321,293.3631425515257,2,4,6,48,141.43811581556682
t3_0_c00852,par_factible,BR0097|BR0302,3.0,393.79411,233.95096,209.483883,399.7941102208086,239.95096001451557,215.4838825883871,2,5,8,80,130.42712950771136
t3_0_c00853,par_factible,BR0277|BR0279,3.0,393.122327,291.277165,272.838482,399.1223272909443,297.277164780337,278.8384819691651,2,4,6,48,141.9774703509238
t3_0_c00854,par_factible,BR0301|BR0404,3.0,385.979401,250.372239,242.157396,391.9794005142297,256.3722393403478,248.15739585200848,2,4,7,56,132.18178182560195
t3_0_c00855,par_factible,BR0213|BR0294,3.0,393.15627,313.830876,183.835619,399.15626971381135,319.8308760180404,189.83561897894273,2,3,9,54,146.58249658141727
t3_0_c00856,par_factible,BR0026|BR0396,3.0,392.307709,291.197474,214.216975,398.3077085923587,297.1974744190704,220.21697506463892,2,4,8,64,141.79514434483775
t3_0_c00857,par_factible,BR0118|BR0358,3.0,392.863241,313.461785,232.610274,398.86324136739734,319.4617849935134,238.6102741745769,2,3,7,42,146.4475079227137
t3_0_c00858,par_factible,BR0185|BR0236,3.0,390.188076,267.325003,274.780045,396.18807638125116,273.32500298419524,280.78004466123804,2,4,6,48,136.49604064535094
t3_0_c00859,par_factible,BR0117|BR0399,3.0,404.093014,299.405705,271.911884,410.0930141152497,305.4057047589674,277.911883637315,1,3,6,18,145.87129844530418
t3_0_c00860,par_factible,BR0115|BR0292,3.0,392.806521,292.012874,280.311434,398.80652102653636,298.01287370650726,286.31143413401924,2,4,6,48,142.06307741754202
t3_0_c00861,par_factible,BR0219|BR0230,3.0,414.004399,310.241271,143.827313,420.0043991615919,316.24127127045875,149.82731280424133,1,3,12,36,150.1010541145873
t3_0_c00862,par_factible,BR0097|BR0420,3.0,392.819501,254.953491,204.130969,398.8195007278549,260.9534905428006,210.13096878404423,2,4,8,64,134.51029383703474
t3_0_c00863,par_factible,BR0195|BR0399,3.0,393.870199,293.906948,293.913017,399.87019916229,299.9069479426722,299.9130165486069,2,4,6,48,142.66608503668957
t3_0_c00864,par_factible,BR0037|BR0185,3.0,411.921883,267.277558,260.328314,417.9218830964412,273.2775577343321,266.328313871742,1,4,6,24,140.9173171928182
t3_0_c00865,par_factible,BR0185|BR0354,3.0,386.401087,263.399258,281.608576,392.4010871035702,269.39925805775124,287.6085763425408,2,4,6,48,134.92361776989225
t3_0_c00866,par_factible,BR0115|BR0410,3.0,384.062354,284.870012,285.556007,390.06235384100444,290.8700115487086,291.5560072421635,2,4,6,48,138.82413157792314
t3_0_c00867,par_factible,BR0115|BR0185,3.0,393.160823,270.98764,293.237869,399.16082312158994,276.98763998931577,299.2378691287319,2,4,6,48,137.84882020609697
t3_0_c00868,par_factible,BR0247|BR0410,3.0,392.539786,270.739341,293.760217,398.53978551092644,276.73934149979397,299.76021732920566,2,4,6,48,137.67158552716012
t3_0_c00869,par_factible,BR0087|BR0128,3.0,389.908331,252.627407,212.63563,395.90833099152195,258.6274066960218,218.63563004629643,2,4,8,64,133.44255610347477
t3_0_c00870,par_factible,BR0018|BR0292,3.0,392.071989,291.508579,281.322419,398.0719890731293,297.5085791853798,287.3224194756078,2,4,6,48,141.8105134064239
t3_0_c00871,par_factible,BR0078|BR0306,3.0,388.947852,290.3782,269.157675,394.94785152171875,296.37820002733696,275.15767546811287,2,4,6,48,140.9431297755465
t3_0_c00872,par_factible,BR0081|BR0085,3.0,383.177735,260.057802,276.563761,389.1777345616672,266.0578015709072,282.5637608523907,2,4,6,48,133.5852265305962
t3_0_c00873,par_factible,BR0121|BR0122,3.0,389.318632,290.644007,363.718096,395.31863244486334,296.64400661092895,369.7180962200055,2,4,4,32,141.07291316122166
t3_0_c00874,par_factible,BR0112|BR0300,3.0,388.982787,252.457095,213.285363,394.9827870675105,258.4570948053296,219.2853632900037,2,4,8,64,133.2191400352375
t3_0_c00875,par_factible,BR0185|BR0249,3.0,390.996813,270.242501,300.897762,396.996812508816,276.24250101821957,306.8977616623454,2,4,5,40,137.25572141223967
t3_0_c00876,par_factible,BR0314XL|BR0402,3.0,393.336821,292.621108,170.79692,399.33682057227963,298.6211079535806,176.79692016470653,2,4,10,80,142.29519439874827
t3_0_c00877,par_factible,BR0085|BR0238,3.0,392.359825,267.164412,277.03769,398.3598245384182,273.16441221996416,283.0376897594362,2,4,6,48,136.90606253993522
t3_0_c00878,par_factible,BR0011|BR0252,3.0,398.81609,269.124617,300.01893,404.8160904411331,275.1246169066772,306.01892956215687,1,4,5,20,138.62195868456885
t3_0_c00879,par_factible,BR0115|BR0305,3.0,383.758163,289.807271,280.913668,389.7581625680063,295.80727107915993,286.91366753462836,2,4,6,48,139.76869187505935
t3_0_c00880,par_factible,BR0206|BR0308,3.0,386.392371,286.615824,205.135044,392.39237072859515,292.6158239176683,211.1350441597829,2,4,8,64,139.65508555479377
t3_0_c00881,par_factible,BR0018|BR0410,3.0,388.313109,288.054976,284.242093,394.3131087755412,294.05497582156596,290.24209285269944,2,4,6,48,140.34007840919614
t3_0_c00882,par_factible,BR0023|BR0262,3.0,391.709901,261.878954,189.526226,397.7099012574461,267.87895350354813,195.5262259782703,2,4,9,72,135.69599485443308
t3_0_c00883,par_factible,BR0311|BR0367,3.0,390.722066,291.650104,209.30948,396.72206585338995,297.6501043261394,215.30948035368445,2,4,8,64,141.56415294180007
t3_0_c00884,par_factible,BR0284|BR0308,3.0,382.559734,283.899592,209.172478,388.559733605724,289.8995917810899,215.17247803499515,2,4,8,64,138.31994401362158
t3_0_c00885,par_factible,BR0085|BR0356,3.0,383.203398,260.084406,271.48937,389.20339837934023,266.08440571331045,277.48937002783026,2,4,6,48,133.59588258769637
t3_0_c00886,par_factible,BR0242|BR0310XL,3.0,389.37235,290.934039,264.802742,395.37235046915254,296.93403861842535,270.80274241435956,2,4,6,48,141.14299471714125
t3_0_c00887,par_factible,BR0064|BR0236,3.0,391.710649,265.893175,250.169011,397.71064906588305,271.8931747278533,256.1690105374578,2,4,7,56,136.51454103847837
t3_0_c00888,par_factible,BR0302|BR0359,3.0,392.52861,255.620282,217.596727,398.5286096280327,261.62028207017556,223.59672703530595,2,4,8,64,134.58693000982836
t3_0_c00889,par_factible,BR0155|BR0199,3.0,390.297365,291.123846,215.374821,396.2973648577277,297.12384589579403,221.37482085969896,2,4,8,64,141.37027742171696
t3_0_c00890,par_factible,BR0192|BR0265,3.0,390.644652,252.950062,191.287617,396.6446524450714,258.9500621576442,197.28761710616098,2,4,9,72,133.65845353776058
t3_0_c00891,par_factible,BR0321|BR0418,3.0,386.768453,250.440147,239.268368,392.7684532698529,256.44014728700654,245.2683677625286,2,4,7,56,132.35649348763698
t3_0_c00892,par_factible,BR0071|BR0133,3.0,392.540057,259.457515,218.544953,398.5400567996532,265.45751493069514,224.54495270250203,2,4,8,64,135.37157425695173
t3_0_c00893,par_factible,BR0194|BR0310XL,3.0,392.213799,312.685519,272.66174,398.2137986076684,318.6855188277455,278.6617404721848,2,3,6,36,146.15684351384584
t3_0_c00894,par_factible,BR0139|BR0372,3.0,388.999222,308.594765,262.975496,394.9992221127257,314.5947649834981,268.9754964097905,2,3,6,36,144.66747953032086
t3_0_c00895,par_factible,BR0136XL|BR0306,3.0,391.572887,293.655391,271.475925,397.57288673573083,299.65539121067803,277.4759249533365,2,4,6,48,142.14643790956347
t3_0_c00896,par_factible,BR0123|BR0143,3.0,388.606314,288.274666,273.956623,394.60631400712884,294.274665782903,279.9566227675259,2,4,6,48,140.4446441977639
t3_0_c00897,par_factible,BR0022|BR0133,3.0,385.182177,253.506558,236.050641,391.18217710652436,259.50655778293964,242.05064149886306,2,4,7,56,132.6582538000946
t3_0_c00898,par_factible,BR0272|BR0310XL,3.0,392.620616,305.045251,250.463678,398.62061634815166,311.04525122608237,256.46367811743505,2,3,7,42,144.68213406202526
t3_0_c00899,par_factible,BR0008|BR0197,3.0,392.750298,291.137287,189.588325,398.7502980276846,297.1372874024882,195.58832462249376,2,4,9,72,141.873106101972
t3_0_c00900,par_factible,BR0258|BR0373,3.0,393.627583,292.576576,290.355304,399.6275830909494,298.57657566483397,296.3553038600789,2,4,6,48,142.3453942417499
t3_0_c00901,par_factible,BR0027|BR0209XL,3.0,391.391339,291.12945,177.344502,397.39133904522083,297.12945019336576,183.34450204716777,2,4,9,72,141.59445244415627
t3_0_c00902,par_factible,BR0299|BR0411,3.0,392.858406,291.081617,211.42027,398.85840647160967,297.08161723026,217.42026982685155,2,4,8,64,141.8837968811151
t3_0_c00903,par_factible,BR0090|BR0265,3.0,393.828609,263.688538,195.733748,399.8286092999879,269.6885384789405,201.7337484222808,2,4,8,64,136.49687008744715
t3_0_c00904,par_factible,BR0148|BR0314XL,3.0,391.940484,291.667804,184.747003,397.94048434021846,297.66780371604483,190.74700268697472,2,4,9,72,141.81616474133807
t3_0_c00905,par_factible,BR0001|BR0194,3.0,391.594751,291.18093,293.356811,397.59475086199285,297.18093024644327,299.3568107286983,2,4,6,48,141.64641816685753
t3_0_c00906,par_factible,BR0075|BR0143,3.0,391.391593,291.134892,266.781926,397.39159344437786,297.1348917160644,272.78192610057226,2,4,6,48,141.59561369224102
t3_0_c00907,par_factible,BR0033|BR0146,3.0,393.227655,293.548226,178.122394,399.22765526515536,299.54822587977765,184.12239367421842,2,4,9,72,142.46195334249398
t3_0_c00908,par_factible,BR0283|BR0323,3.0,391.821145,292.438016,239.792155,397.8211452972218,298.4380158227275,245.79215497618532,2,4,7,56,141.94886057491323
t3_0_c00909,par_factible,BR0177|BR0200,3.0,392.371898,270.715988,177.72055,398.3718980717818,276.7159875323379,183.72054991410403,2,4,9,72,137.63259645343928
t3_0_c00910,par_factible,BR0109|BR0362,3.0,415.530583,311.384943,276.509229,421.5305832296516,317.38494338221994,282.5092285969115,1,3,6,18,150.64536730109512
t3_0_c00911,par_factible,BR0082|BR0266,3.0,393.003293,313.63819,265.59611,399.0032929716596,319.63819041891475,271.5961095624816,2,3,6,36,146.5120251560804
t3_0_c00912,par_factible,BR0073|BR0217,3.0,393.984687,293.269933,164.941344,399.98468674316723,299.26993250148985,170.94134426234933,2,4,10,80,142.55955540156106
t3_0_c00913,par_factible,BR0218|BR0315,3.0,385.594764,285.53044,169.455824,391.59476444303,291.53044009112625,175.4558238429179,2,4,10,80,139.2711935849452
t3_0_c00914,par_factible,BR0209XL|BR0268,3.0,386.829574,287.631811,181.617835,392.82957393977694,293.63181106126893,187.6178354129001,2,4,9,72,139.95135270153838
t3_0_c00915,par_factible,BR0008|BR0209XL,3.0,385.124865,286.32476,184.208937,391.12486470244767,292.3247604789813,190.2089368116523,2,4,9,72,139.3373343896899
t3_0_c00916,par_factible,BR0171|BR0276,3.0,392.628882,292.923113,157.420505,398.62888219681537,298.92311346422457,163.42050478221572,2,4,11,88,142.2124354049011
t3_0_c00917,par_factible,BR0170|BR0315,3.0,405.557263,300.264377,153.178748,411.55726318248117,306.2643774161609,159.1787480154505,1,3,11,33,146.34488085599224
t3_0_c00918,par_factible,BR0332|BR0381,3.0,391.087219,268.257091,243.583618,397.0872194907224,274.25709078305897,249.58361816843015,2,4,7,56,136.86938028007773
t3_0_c00919,par_factible,BR0056|BR0107,3.0,388.698383,256.619872,239.89719,394.69838333278045,262.61987165196786,245.89719046034995,2,4,7,56,134.00983791737988
t3_0_c00920,par_factible,BR0009|BR0033,3.0,390.195645,289.263852,182.165216,396.1956450202772,295.2638516051181,188.1652163075424,2,4,9,72,140.9703357034445
t3_0_c00921,par_factible,BR0150|BR0336,3.0,384.477908,285.181374,193.313427,390.477907870154,291.1813738259196,199.31342676268085,2,4,9,72,138.97233062101398
t3_0_c00922,par_factible,BR0118|BR0162,3.0,391.59797,291.9665,223.954331,397.5979704393593,297.9665003005284,229.9543307412645,2,4,7,56,141.8072315473777
t3_0_c00923,par_factible,BR0036|BR0164,3.0,393.320821,292.716376,155.485862,399.3208210911737,298.71637636055004,161.4858615969689,2,4,11,88,142.3113552399029
t3_0_c00924,par_factible,BR0082|BR0279,3.0,391.111877,301.415558,277.702742,397.11187722681024,307.41555795883613,283.7027420718525,2,3,6,36,143.63454336098803
t3_0_c00925,par_factible,BR0134|BR0143,3.0,385.125683,285.666732,268.921784,391.125682839677,291.6667323484774,274.9217838574919,2,4,6,48,139.20334662347693
t3_0_c00926,par_factible,BR0304|BR0394,3.0,392.793678,262.667474,178.599976,398.793678449916,268.66747444598167,184.5999761904829,2,4,9,72,136.0777070124154
t3_0_c00927,par_factible,BR0125|BR0320,3.0,390.945172,290.08078,209.590612,396.94517215224016,296.0807798399846,215.5906123354946,2,4,8,64,141.28969459576444
t3_0_c00928,par_factible,BR0301|BR0326,3.0,393.252699,233.836291,266.493447,399.2526989045084,239.83629096099494,272.49344749397864,2,5,6,60,130.2933720418967
t3_0_c00929,par_factible,BR0358|BR0376,3.0,393.736275,293.81094,250.963778,399.73627479646126,299.8109398259688,256.96377840134204,2,4,7,56,142.61920787409377
t3_0_c00930,par_factible,BR0200|BR0315,3.0,389.955911,288.742424,167.657638,395.95591083912444,294.7424239641242,173.6576376598823,2,4,10,80,140.81515490382233
t3_0_c00931,par_factible,BR0259|BR0329,3.0,391.482546,253.492614,233.540694,397.482545709694,259.49261445431887,239.5406941676034,2,4,7,56,133.93988994169476
t3_0_c00932,par_factible,BR0014|BR0266,3.0,390.665304,291.609413,256.579784,396.6653039476123,297.609412674247,262.5797839531887,2,4,6,48,141.544284734324
t3_0_c00933,par_factible,BR0031|BR0170,3.0,405.521756,300.503141,153.100591,411.52175637823836,306.5031414692331,159.10059083744412,1,3,11,33,146.3863196427057
t3_0_c00934,par_factible,BR0030|BR0210,3.0,388.571762,288.377343,168.530514,394.5717623727788,294.3773425282272,174.53051405941736,2,4,10,80,140.45853310927745
t3_0_c00935,par_factible,BR0097|BR0341,3.0,390.180326,253.137506,205.798575,396.1803257722688,259.1375059173903,211.7985754978415,2,4,8,64,133.60200442194883
t3_0_c00936,par_factible,BR0156|BR0392,3.0,390.359443,290.338827,173.267954,396.3594428420687,296.338827111439,179.26795442919453,2,4,10,80,141.2228888794103
t3_0_c00937,par_factible,BR0042|BR0220,3.0,385.985802,262.968757,191.539776,391.9858024373663,268.9687573217211,197.53977643306666,2,4,9,72,134.75118445649082
t3_0_c00938,par_factible,BR0250|BR0400,3.0,393.347643,291.575346,285.472634,399.3476429019407,297.57534582668984,291.472634038357,2,4,6,48,142.08419749819174
t3_0_c00939,par_factible,BR0036|BR0402,3.0,391.289522,291.051384,168.668778,397.289521988901,297.0513840693398,174.6687781027902,2,4,10,80,141.55777901289312
t3_0_c00940,par_factible,BR0289|BR0329,3.0,392.455065,254.12234,213.336757,398.45506490065503,260.1223396745756,219.33675732935296,2,4,8,64,134.26654527527637
t3_0_c00941,par_factible,BR0202|BR0218,3.0,387.710554,287.441429,169.454822,393.71055416321036,293.4414286937298,175.4548220434221,2,4,10,80,140.09214737144546
t3_0_c00942,par_factible,BR0365|BR0392,3.0,391.110713,291.858771,173.114684,397.1107132437445,297.8587708358583,179.11468404096678,2,4,10,80,141.68592947596386
t3_0_c00943,par_factible,BR0280|BR0282,3.0,393.73599,292.651003,258.746126,399.7359904837403,298.6510029977506,264.746125763983,2,4,6,48,142.3826694151867
