codigo_producto,candidate_id,costo_flete_usd
BR0141,t3_0_c01621,154800.0
BR0141,t3_0_c01667,154800.0
BR0141,t3_0_c01713,154800.0
BR0141,t3_0_c01725,154800.0
BR0141,t3_0_c01754,154800.0
BR0141,t3_0_c01817,154800.0
BR0141,t3_0_c01819,154800.0
BR0141,t3_0_c01828,154800.0
BR0141,t3_0_c01833,154800.0
BR0141,t3_0_c01860,154800.0
BR0141,t3_0_c01887,309450.0
BR0141,t3_0_c01899,206250.0
BR0141,t3_0_c01920,154800.0
BR0141,t3_0_c01924,154800.0
BR0141,t3_0_c01930,154800.0
BR0141,t3_0_c01973,154800.0
BR0141,t3_0_c02027,154800.0
BR0141,t3_0_c02039,154800.0
BR0141,t3_0_c02045,180600.0
BR0141,t3_0_c02080,154800.0
BR0141,t3_0_c02179,154800.0
BR0141,t3_0_c02207,154800.0
BR0141,t3_0_c02214,206250.0
BR0141,t3_0_c02224,154800.0
BR0141,t3_0_c02332,154800.0
BR0141,t3_0_c02387,154800.0
BR0141,t3_0_c02414,154800.0
BR0141,t3_0_c02439,154800.0
BR0141,t3_0_c02490,154800.0
BR0141,t3_0_c02539,154800.0
BR0141,t3_0_c02557,154800.0
BR0141,t3_0_c02582,154800.0
BR0141,t3_0_c02590,154800.0
BR0141,t3_0_c02622,154800.0
BR0141,t3_0_c02624,154800.0
BR0141,t3_0_c02648,154800.0
BR0141,t3_0_c02656,154800.0
BR0141,t3_0_c02667,154800.0
BR0141,t3_0_c02689,154800.0
BR0141,t3_0_c02713,154800.0
BR0141,t3_0_c02715,154800.0
BR0141,t3_0_c02726,154800.0
BR0141,t3_0_c02727,154800.0
BR0141,t3_0_c02742,154800.0
BR0141,t3_0_c02743,154800.0
BR0141,t3_0_c02744,154800.0
BR0141,t3_0_c02753,154800.0
BR0141,t3_0_c02767,154800.0
BR0141,t3_0_c02768,154800.0
BR0142,t3_0_c00106,297900.0
BR0142,t3_0_c00107,111750.0
BR0142,t3_0_c00108,297900.0
BR0142,t3_0_c00109,111750.0
BR0142,t3_0_c00142,111750.0
BR0142,t3_0_c00303,111750.0
BR0142,t3_0_c00472,111750.0
BR0142,t3_0_c00513,111750.0
BR0142,t3_0_c00536,297900.0
BR0142,t3_0_c00569,148950.0
BR0142,t3_0_c00599,111750.0
BR0142,t3_0_c00616,148950.0
BR0142,t3_0_c00623,111750.0
BR0142,t3_0_c00648,124200.0
BR0142,t3_0_c00673,248250.0
BR0142,t3_0_c00689,148950.0
BR0142,t3_0_c00836,148950.0
BR0142,t3_0_c00979,223350.0
BR0142,t3_0_c01060,297900.0
BR0142,t3_0_c01065,111750.0
BR0142,t3_0_c01101,111750.0
BR0142,t3_0_c01103,297900.0
BR0142,t3_0_c01167,111750.0
BR0142,t3_0_c01207,223350.0
BR0142,t3_0_c01240,111750.0
BR0142,t3_0_c01273,124200.0
BR0142,t3_0_c01293,111750.0
BR0142,t3_0_c01348,148950.0
BR0142,t3_0_c01458,111750.0
BR0142,t3_0_c01488,148950.0
BR0142,t3_0_c01503,111750.0
BR0142,t3_0_c01511,111750.0
BR0142,t3_0_c01568,111750.0
BR0142,t3_0_c01590,111750.0
BR0142,t3_0_c01592,111750.0
BR0142,t3_0_c01599,111750.0
BR0142,t3_0_c01600,223350.0
BR0142,t3_0_c01603,148950.0
BR0142,t3_0_c01665,111750.0
BR0142,t3_0_c01692,248250.0
BR0142,t3_0_c01698,111750.0
BR0142,t3_0_c01706,148950.0
BR0142,t3_0_c01712,223350.0
BR0142,t3_0_c01737,297900.0
BR0142,t3_0_c01778,111750.0
BR0142,t3_0_c01806,111750.0
BR0142,t3_0_c01811,223350.0
BR0142,t3_0_c01830,223350.0
BR0142,t3_0_c01842,223350.0
BR0142,t3_0_c01854,111750.0
BR0142,t3_0_c01866,111750.0
BR0142,t3_0_c01879,148950.0
BR0142,t3_0_c01936,111750.0
BR0142,t3_0_c01939,124200.0
BR0142,t3_0_c01953,111750.0
BR0142,t3_0_c02003,297900.0
BR0142,t3_0_c02057,148950.0
BR0142,t3_0_c02068,223350.0
BR0142,t3_0_c02086,111750.0
BR0142,t3_0_c02102,111750.0
BR0142,t3_0_c02105,297900.0
BR0142,t3_0_c02109,111750.0
BR0142,t3_0_c02113,223350.0
BR0142,t3_0_c02139,111750.0
BR0142,t3_0_c02144,111750.0
BR0142,t3_0_c02158,248250.0
BR0142,t3_0_c02160,223350.0
BR0142,t3_0_c02202,111750.0
BR0142,t3_0_c02205,248250.0
BR0142,t3_0_c02232,148950.0
BR0142,t3_0_c02237,111750.0
BR0142,t3_0_c02241,111750.0
BR0142,t3_0_c02343,223350.0
BR0142,t3_0_c02348,111750.0
BR0142,t3_0_c02364,297900.0
BR0142,t3_0_c02374,248250.0
BR0142,t3_0_c02375,111750.0
BR0142,t3_0_c02398,223350.0
BR0142,t3_0_c02401,111750.0
BR0142,t3_0_c02402,223350.0
BR0142,t3_0_c02429,248250.0
BR0142,t3_0_c02434,223350.0
BR0142,t3_0_c02438,248250.0
BR0142,t3_0_c02445,148950.0
BR0142,t3_0_c02456,148950.0
BR0142,t3_0_c02458,111750.0
BR0142,t3_0_c02463,148950.0
BR0142,t3_0_c02466,111750.0
BR0142,t3_0_c02510,248250.0
BR0142,t3_0_c02544,111750.0
BR0142,t3_0_c02551,111750.0
BR0142,t3_0_c02556,248250.0
BR0142,t3_0_c02575,111750.0
BR0142,t3_0_c02643,111750.0
BR0142,t3_0_c02644,111750.0
BR0142,t3_0_c02666,111750.0
BR0142,t3_0_c02762,111750.0
BR0143,t3_0_c00003,2336850.0
BR0143,t3_0_c00004,876300.0
BR0143,t3_0_c00069,2002950.0
BR0143,t3_0_c00070,751200.0
BR0143,t3_0_c00077,2336850.0
BR0143,t3_0_c00110,876300.0
BR0143,t3_0_c00111,2336850.0
BR0143,t3_0_c00112,876300.0
BR0143,t3_0_c00124,876300.0
BR0143,t3_0_c00129,2002950.0
BR0143,t3_0_c00130,876300.0
BR0143,t3_0_c00133,876300.0
BR0143,t3_0_c00134,876300.0
BR0143,t3_0_c00139,2336850.0
BR0143,t3_0_c00140,876300.0
BR0143,t3_0_c00143,876300.0
BR0143,t3_0_c00185,876300.0
BR0143,t3_0_c00214,876300.0
BR0143,t3_0_c00215,751200.0
BR0143,t3_0_c00239,876300.0
BR0143,t3_0_c00240,751200.0
BR0143,t3_0_c00255,2336850.0
BR0143,t3_0_c00267,876300.0
BR0143,t3_0_c00268,751200.0
BR0143,t3_0_c00274,1168500.0
BR0143,t3_0_c00275,876300.0
BR0143,t3_0_c00307,876300.0
BR0143,t3_0_c00312,1502250.0
BR0143,t3_0_c00313,751200.0
BR0143,t3_0_c00332,876300.0
BR0143,t3_0_c00343,876300.0
BR0143,t3_0_c00369,876300.0
BR0143,t3_0_c00379,751200.0
BR0143,t3_0_c00384,876300.0
BR0143,t3_0_c00416,876300.0
BR0143,t3_0_c00428,876300.0
BR0143,t3_0_c00447,876300.0
BR0143,t3_0_c00449,876300.0
BR0143,t3_0_c00450,876300.0
BR0143,t3_0_c00457,876300.0
BR0143,t3_0_c00462,876300.0
BR0143,t3_0_c00464,876300.0
BR0143,t3_0_c00466,876300.0
BR0143,t3_0_c00468,876300.0
BR0143,t3_0_c00483,1168500.0
BR0143,t3_0_c00486,876300.0
BR0143,t3_0_c00487,751200.0
BR0143,t3_0_c00488,876300.0
BR0143,t3_0_c00489,876300.0
BR0143,t3_0_c00540,876300.0
BR0143,t3_0_c00545,876300.0
BR0143,t3_0_c00563,876300.0
BR0143,t3_0_c00567,876300.0
BR0143,t3_0_c00570,1168500.0
BR0143,t3_0_c00579,876300.0
BR0143,t3_0_c00583,876300.0
BR0143,t3_0_c00592,876300.0
BR0143,t3_0_c00614,876300.0
BR0143,t3_0_c00618,876300.0
BR0143,t3_0_c00619,876300.0
BR0143,t3_0_c00625,876300.0
BR0143,t3_0_c00661,876300.0
BR0143,t3_0_c00662,876300.0
BR0143,t3_0_c00665,751200.0
BR0143,t3_0_c00671,876300.0
BR0143,t3_0_c00695,876300.0
BR0143,t3_0_c00704,876300.0
BR0143,t3_0_c00715,876300.0
BR0143,t3_0_c00749,876300.0
BR0143,t3_0_c00753,876300.0
BR0143,t3_0_c00770,876300.0
BR0143,t3_0_c00783,876300.0
BR0143,t3_0_c00787,876300.0
BR0143,t3_0_c00789,876300.0
BR0143,t3_0_c00791,751200.0
BR0143,t3_0_c00799,751200.0
BR0143,t3_0_c00801,751200.0
BR0143,t3_0_c00810,876300.0
BR0143,t3_0_c00814,876300.0
BR0143,t3_0_c00839,876300.0
BR0143,t3_0_c00850,876300.0
BR0143,t3_0_c00853,876300.0
BR0143,t3_0_c00858,876300.0
BR0143,t3_0_c00859,2336850.0
BR0143,t3_0_c00860,876300.0
BR0143,t3_0_c00865,876300.0
BR0143,t3_0_c00870,876300.0
BR0143,t3_0_c00871,876300.0
BR0143,t3_0_c00877,876300.0
BR0143,t3_0_c00879,876300.0
BR0143,t3_0_c00886,876300.0
BR0143,t3_0_c00895,876300.0
BR0143,t3_0_c00896,876300.0
BR0143,t3_0_c00906,876300.0
BR0143,t3_0_c00925,876300.0
BR0143,t3_0_c00929,751200.0
BR0143,t3_0_c00932,876300.0
BR0143,t3_0_c00943,876300.0
BR0143,t3_0_c00963,1168500.0
BR0143,t3_0_c00967,876300.0
BR0143,t3_0_c00976,876300.0
BR0143,t3_0_c00991,876300.0
BR0143,t3_0_c00997,751200.0
BR0143,t3_0_c01016,876300.0
BR0143,t3_0_c01025,876300.0
BR0143,t3_0_c01051,876300.0
BR0143,t3_0_c01053,876300.0
BR0143,t3_0_c01056,876300.0
BR0143,t3_0_c01064,876300.0
BR0143,t3_0_c01074,876300.0
BR0143,t3_0_c01079,876300.0
BR0143,t3_0_c01090,751200.0
BR0143,t3_0_c01094,876300.0
BR0143,t3_0_c01097,751200.0
BR0143,t3_0_c01109,876300.0
BR0143,t3_0_c01115,876300.0
BR0143,t3_0_c01122,876300.0
BR0143,t3_0_c01128,876300.0
BR0143,t3_0_c01136,876300.0
BR0143,t3_0_c01138,876300.0
BR0143,t3_0_c01140,876300.0
BR0143,t3_0_c01145,1752600.0
BR0143,t3_0_c01156,751200.0
BR0143,t3_0_c01158,876300.0
BR0143,t3_0_c01162,876300.0
BR0143,t3_0_c01186,876300.0
BR0143,t3_0_c01187,751200.0
BR0143,t3_0_c01190,876300.0
BR0143,t3_0_c01203,876300.0
BR0143,t3_0_c01208,876300.0
BR0143,t3_0_c01212,876300.0
BR0143,t3_0_c01223,751200.0
BR0143,t3_0_c01246,876300.0
BR0143,t3_0_c01247,876300.0
BR0143,t3_0_c01249,876300.0
BR0143,t3_0_c01257,876300.0
BR0143,t3_0_c01263,876300.0
BR0143,t3_0_c01264,876300.0
BR0143,t3_0_c01266,876300.0
BR0143,t3_0_c01268,876300.0
BR0143,t3_0_c01275,876300.0
BR0143,t3_0_c01298,876300.0
BR0143,t3_0_c01303,876300.0
BR0143,t3_0_c01311,876300.0
BR0143,t3_0_c01314,876300.0
BR0143,t3_0_c01331,876300.0
BR0143,t3_0_c01335,876300.0
BR0143,t3_0_c01344,876300.0
BR0143,t3_0_c01346,876300.0
BR0143,t3_0_c01355,876300.0
BR0143,t3_0_c01369,751200.0
BR0143,t3_0_c01370,876300.0
BR0143,t3_0_c01397,876300.0
BR0143,t3_0_c01398,876300.0
BR0143,t3_0_c01400,876300.0
BR0143,t3_0_c01421,876300.0
BR0143,t3_0_c01426,876300.0
BR0143,t3_0_c01442,876300.0
BR0143,t3_0_c01464,876300.0
BR0143,t3_0_c01471,876300.0
BR0143,t3_0_c01493,1168500.0
BR0143,t3_0_c01498,876300.0
BR0143,t3_0_c01501,876300.0
BR0143,t3_0_c01504,876300.0
BR0143,t3_0_c01512,876300.0
BR0143,t3_0_c01514,876300.0
BR0143,t3_0_c01515,876300.0
BR0143,t3_0_c01516,1168500.0
BR0143,t3_0_c01548,876300.0
BR0143,t3_0_c01562,876300.0
BR0143,t3_0_c01564,876300.0
BR0143,t3_0_c01573,876300.0
BR0143,t3_0_c01585,876300.0
BR0143,t3_0_c01588,751200.0
BR0143,t3_0_c01589,876300.0
BR0143,t3_0_c01595,876300.0
BR0143,t3_0_c01596,876300.0
BR0143,t3_0_c01602,876300.0
BR0143,t3_0_c01638,876300.0
BR0143,t3_0_c01654,876300.0
BR0143,t3_0_c01658,876300.0
BR0143,t3_0_c01680,876300.0
BR0143,t3_0_c01684,876300.0
BR0143,t3_0_c01685,876300.0
BR0143,t3_0_c01689,876300.0
BR0143,t3_0_c01690,876300.0
BR0143,t3_0_c01718,876300.0
BR0143,t3_0_c01720,876300.0
BR0143,t3_0_c01725,751200.0
BR0143,t3_0_c01728,876300.0
BR0143,t3_0_c01738,876300.0
BR0143,t3_0_c01749,876300.0
BR0143,t3_0_c01774,876300.0
BR0143,t3_0_c01775,876300.0
BR0143,t3_0_c01781,876300.0
BR0143,t3_0_c01792,876300.0
BR0143,t3_0_c01805,876300.0
BR0143,t3_0_c01809,876300.0
BR0143,t3_0_c01810,876300.0
BR0143,t3_0_c01813,876300.0
BR0143,t3_0_c01814,876300.0
BR0143,t3_0_c01823,876300.0
BR0143,t3_0_c01825,876300.0
BR0143,t3_0_c01826,876300.0
BR0143,t3_0_c01829,876300.0
BR0143,t3_0_c01837,876300.0
BR0143,t3_0_c01841,876300.0
BR0143,t3_0_c01846,876300.0
BR0143,t3_0_c01849,876300.0
BR0143,t3_0_c01853,876300.0
BR0143,t3_0_c01860,751200.0
BR0143,t3_0_c01863,876300.0
BR0143,t3_0_c01873,876300.0
BR0143,t3_0_c01880,876300.0
BR0143,t3_0_c01881,876300.0
BR0143,t3_0_c01907,876300.0
BR0143,t3_0_c01912,876300.0
BR0143,t3_0_c01933,876300.0
BR0143,t3_0_c01937,876300.0
BR0143,t3_0_c01943,876300.0
BR0143,t3_0_c01954,876300.0
BR0143,t3_0_c01956,876300.0
BR0143,t3_0_c01958,876300.0
BR0143,t3_0_c01979,876300.0
BR0143,t3_0_c01982,876300.0
BR0143,t3_0_c02006,876300.0
BR0143,t3_0_c02012,876300.0
BR0143,t3_0_c02013,876300.0
BR0143,t3_0_c02030,876300.0
BR0143,t3_0_c02031,876300.0
BR0143,t3_0_c02036,876300.0
BR0143,t3_0_c02045,876300.0
BR0143,t3_0_c02050,876300.0
BR0143,t3_0_c02051,876300.0
BR0143,t3_0_c02053,876300.0
BR0143,t3_0_c02056,876300.0
BR0143,t3_0_c02059,876300.0
BR0143,t3_0_c02063,876300.0
BR0143,t3_0_c02064,876300.0
BR0143,t3_0_c02066,876300.0
BR0143,t3_0_c02067,876300.0
BR0143,t3_0_c02073,876300.0
BR0143,t3_0_c02101,876300.0
BR0143,t3_0_c02103,876300.0
BR0143,t3_0_c02107,876300.0
BR0143,t3_0_c02118,876300.0
BR0143,t3_0_c02120,876300.0
BR0143,t3_0_c02123,876300.0
BR0143,t3_0_c02126,876300.0
BR0143,t3_0_c02138,876300.0
BR0143,t3_0_c02154,876300.0
BR0143,t3_0_c02159,876300.0
BR0143,t3_0_c02165,876300.0
BR0143,t3_0_c02166,876300.0
BR0143,t3_0_c02169,876300.0
BR0143,t3_0_c02171,876300.0
BR0143,t3_0_c02172,876300.0
BR0143,t3_0_c02189,876300.0
BR0143,t3_0_c02198,876300.0
BR0143,t3_0_c02211,876300.0
BR0143,t3_0_c02216,876300.0
BR0143,t3_0_c02217,876300.0
BR0143,t3_0_c02218,876300.0
BR0143,t3_0_c02219,876300.0
BR0143,t3_0_c02224,751200.0
BR0143,t3_0_c02225,876300.0
BR0143,t3_0_c02226,876300.0
BR0143,t3_0_c02250,876300.0
BR0143,t3_0_c02256,876300.0
BR0143,t3_0_c02271,876300.0
BR0143,t3_0_c02285,876300.0
BR0143,t3_0_c02299,876300.0
BR0143,t3_0_c02300,876300.0
BR0143,t3_0_c02303,876300.0
BR0143,t3_0_c02308,876300.0
BR0143,t3_0_c02324,876300.0
BR0143,t3_0_c02326,876300.0
BR0143,t3_0_c02334,876300.0
BR0143,t3_0_c02345,876300.0
BR0143,t3_0_c02365,876300.0
BR0143,t3_0_c02384,876300.0
BR0143,t3_0_c02399,1168500.0
BR0143,t3_0_c02405,876300.0
BR0143,t3_0_c02412,876300.0
BR0143,t3_0_c02413,876300.0
BR0143,t3_0_c02425,876300.0
BR0143,t3_0_c02428,876300.0
BR0143,t3_0_c02437,876300.0
BR0143,t3_0_c02440,876300.0
BR0143,t3_0_c02443,876300.0
BR0143,t3_0_c02448,876300.0
BR0143,t3_0_c02454,876300.0
BR0143,t3_0_c02472,1168500.0
BR0143,t3_0_c02473,876300.0
BR0143,t3_0_c02498,876300.0
BR0143,t3_0_c02518,876300.0
BR0143,t3_0_c02528,876300.0
BR0143,t3_0_c02530,876300.0
BR0143,t3_0_c02561,876300.0
BR0143,t3_0_c02573,876300.0
BR0143,t3_0_c02579,876300.0
BR0143,t3_0_c02622,751200.0
BR0143,t3_0_c02646,876300.0
BR0143,t3_0_c02654,876300.0
BR0143,t3_0_c02657,876300.0
BR0143,t3_0_c02659,876300.0
BR0143,t3_0_c02660,876300.0
BR0143,t3_0_c02664,876300.0
BR0143,t3_0_c02667,751200.0
BR0143,t3_0_c02695,876300.0
BR0143,t3_0_c02713,751200.0
BR0143,t3_0_c02727,751200.0
BR0143,t3_0_c02742,751200.0
BR0143,t3_0_c02746,876300.0
BR0143,t3_0_c02765,876300.0
BR0143,t3_0_c02768,751200.0
BR0144,t3_0_c00006,1037250.0
BR0144,t3_0_c00019,340350.0
BR0144,t3_0_c00029,340350.0
BR0144,t3_0_c00033,340350.0
BR0144,t3_0_c00035,340350.0
BR0144,t3_0_c00043,907500.0
BR0144,t3_0_c00044,340350.0
BR0144,t3_0_c00087,388950.0
BR0144,t3_0_c00116,907500.0
BR0144,t3_0_c00117,388950.0
BR0144,t3_0_c00120,340350.0
BR0144,t3_0_c00145,340350.0
BR0144,t3_0_c00150,340350.0
BR0144,t3_0_c00155,340350.0
BR0144,t3_0_c00158,388950.0
BR0144,t3_0_c00159,340350.0
BR0144,t3_0_c00171,340350.0
BR0144,t3_0_c00242,340350.0
BR0144,t3_0_c00243,388950.0
BR0144,t3_0_c00244,340350.0
BR0144,t3_0_c00260,340350.0
BR0144,t3_0_c00276,907500.0
BR0144,t3_0_c00277,340350.0
BR0144,t3_0_c00285,340350.0
BR0144,t3_0_c00308,680700.0
BR0144,t3_0_c00309,340350.0
BR0144,t3_0_c00315,340350.0
BR0144,t3_0_c00329,340350.0
BR0144,t3_0_c00341,340350.0
BR0144,t3_0_c00342,340350.0
BR0144,t3_0_c00352,340350.0
BR0144,t3_0_c00358,340350.0
BR0144,t3_0_c00359,340350.0
BR0144,t3_0_c00361,340350.0
BR0144,t3_0_c00367,340350.0
BR0144,t3_0_c00386,340350.0
BR0144,t3_0_c00391,340350.0
BR0144,t3_0_c00401,340350.0
BR0144,t3_0_c00414,388950.0
BR0144,t3_0_c00422,388950.0
BR0144,t3_0_c00427,340350.0
BR0144,t3_0_c00446,340350.0
BR0144,t3_0_c00475,340350.0
BR0144,t3_0_c00484,388950.0
BR0144,t3_0_c00494,388950.0
BR0144,t3_0_c00505,340350.0
BR0144,t3_0_c00507,340350.0
BR0144,t3_0_c00509,340350.0
BR0144,t3_0_c00528,388950.0
BR0144,t3_0_c00530,340350.0
BR0144,t3_0_c00552,340350.0
BR0144,t3_0_c00591,340350.0
BR0144,t3_0_c00598,388950.0
BR0144,t3_0_c00612,340350.0
BR0144,t3_0_c00634,340350.0
BR0144,t3_0_c00638,340350.0
BR0144,t3_0_c00639,340350.0
BR0144,t3_0_c00642,340350.0
BR0144,t3_0_c00653,340350.0
BR0144,t3_0_c00659,340350.0
BR0144,t3_0_c00669,388950.0
BR0144,t3_0_c00677,340350.0
BR0144,t3_0_c00710,340350.0
BR0144,t3_0_c00718,340350.0
BR0144,t3_0_c00720,340350.0
BR0144,t3_0_c00722,340350.0
BR0144,t3_0_c00723,340350.0
BR0144,t3_0_c00734,388950.0
BR0144,t3_0_c00736,388950.0
BR0144,t3_0_c00757,340350.0
BR0144,t3_0_c00768,388950.0
BR0144,t3_0_c00805,340350.0
BR0144,t3_0_c00815,340350.0
BR0144,t3_0_c00818,388950.0
BR0144,t3_0_c00822,340350.0
BR0144,t3_0_c00825,340350.0
BR0144,t3_0_c00830,340350.0
BR0144,t3_0_c00849,340350.0
BR0144,t3_0_c00856,340350.0
BR0144,t3_0_c00883,340350.0
BR0144,t3_0_c00889,340350.0
BR0144,t3_0_c00902,340350.0
BR0144,t3_0_c00922,388950.0
BR0144,t3_0_c00927,340350.0
BR0144,t3_0_c00949,340350.0
BR0144,t3_0_c00950,340350.0
BR0144,t3_0_c00955,340350.0
BR0144,t3_0_c00956,340350.0
BR0144,t3_0_c00961,388950.0
BR0144,t3_0_c00971,340350.0
BR0144,t3_0_c00975,340350.0
BR0144,t3_0_c00977,340350.0
BR0144,t3_0_c00983,340350.0
BR0144,t3_0_c01002,340350.0
BR0144,t3_0_c01014,340350.0
BR0144,t3_0_c01026,340350.0
BR0144,t3_0_c01030,340350.0
BR0144,t3_0_c01032,340350.0
BR0144,t3_0_c01035,388950.0
BR0144,t3_0_c01040,340350.0
BR0144,t3_0_c01041,340350.0
BR0144,t3_0_c01045,340350.0
BR0144,t3_0_c01052,340350.0
BR0144,t3_0_c01077,340350.0
BR0144,t3_0_c01080,340350.0
BR0144,t3_0_c01083,340350.0
BR0144,t3_0_c01092,340350.0
BR0144,t3_0_c01096,340350.0
BR0144,t3_0_c01099,340350.0
BR0144,t3_0_c01107,388950.0
BR0144,t3_0_c01110,340350.0
BR0144,t3_0_c01111,340350.0
BR0144,t3_0_c01114,388950.0
BR0144,t3_0_c01151,340350.0
BR0144,t3_0_c01154,340350.0
BR0144,t3_0_c01160,388950.0
BR0144,t3_0_c01168,340350.0
BR0144,t3_0_c01179,340350.0
BR0144,t3_0_c01181,340350.0
BR0144,t3_0_c01182,340350.0
BR0144,t3_0_c01205,388950.0
BR0144,t3_0_c01209,340350.0
BR0144,t3_0_c01227,340350.0
BR0144,t3_0_c01230,340350.0
BR0144,t3_0_c01241,340350.0
BR0144,t3_0_c01256,340350.0
BR0144,t3_0_c01265,340350.0
BR0144,t3_0_c01271,340350.0
BR0144,t3_0_c01276,340350.0
BR0144,t3_0_c01277,340350.0
BR0144,t3_0_c01289,340350.0
BR0144,t3_0_c01304,340350.0
BR0144,t3_0_c01324,340350.0
BR0144,t3_0_c01327,340350.0
BR0144,t3_0_c01333,340350.0
BR0144,t3_0_c01338,340350.0
BR0144,t3_0_c01345,340350.0
BR0144,t3_0_c01347,388950.0
BR0144,t3_0_c01349,340350.0
BR0144,t3_0_c01356,340350.0
BR0144,t3_0_c01358,388950.0
BR0144,t3_0_c01362,388950.0
BR0144,t3_0_c01381,340350.0
BR0144,t3_0_c01387,340350.0
BR0144,t3_0_c01390,340350.0
BR0144,t3_0_c01405,340350.0
BR0144,t3_0_c01416,340350.0
BR0144,t3_0_c01420,340350.0
BR0144,t3_0_c01430,388950.0
BR0144,t3_0_c01431,340350.0
BR0144,t3_0_c01443,340350.0
BR0144,t3_0_c01450,340350.0
BR0144,t3_0_c01451,340350.0
BR0144,t3_0_c01457,340350.0
BR0144,t3_0_c01473,340350.0
BR0144,t3_0_c01480,340350.0
BR0144,t3_0_c01481,340350.0
BR0144,t3_0_c01487,340350.0
BR0144,t3_0_c01497,340350.0
BR0144,t3_0_c01518,340350.0
BR0144,t3_0_c01528,340350.0
BR0144,t3_0_c01543,340350.0
BR0144,t3_0_c01555,388950.0
BR0144,t3_0_c01597,340350.0
BR0144,t3_0_c01613,340350.0
BR0144,t3_0_c01614,388950.0
BR0144,t3_0_c01620,340350.0
BR0144,t3_0_c01628,340350.0
BR0144,t3_0_c01661,340350.0
BR0144,t3_0_c01664,340350.0
BR0144,t3_0_c01678,388950.0
BR0144,t3_0_c01694,388950.0
BR0144,t3_0_c01700,388950.0
BR0144,t3_0_c01702,340350.0
BR0144,t3_0_c01704,340350.0
BR0144,t3_0_c01707,340350.0
BR0144,t3_0_c01714,340350.0
BR0144,t3_0_c01741,340350.0
BR0144,t3_0_c01755,340350.0
BR0144,t3_0_c01765,340350.0
BR0144,t3_0_c01768,340350.0
BR0144,t3_0_c01769,340350.0
BR0144,t3_0_c01773,340350.0
BR0144,t3_0_c01796,340350.0
BR0144,t3_0_c01797,340350.0
BR0144,t3_0_c01800,340350.0
BR0144,t3_0_c01801,340350.0
BR0144,t3_0_c01815,340350.0
BR0144,t3_0_c01821,340350.0
BR0144,t3_0_c01839,340350.0
BR0144,t3_0_c01845,340350.0
BR0144,t3_0_c01850,388950.0
BR0144,t3_0_c01883,340350.0
BR0144,t3_0_c01884,340350.0
BR0144,t3_0_c01892,340350.0
BR0144,t3_0_c01900,340350.0
BR0144,t3_0_c01910,340350.0
BR0144,t3_0_c01916,340350.0
BR0144,t3_0_c01919,340350.0
BR0144,t3_0_c01945,388950.0
BR0144,t3_0_c01974,340350.0
BR0144,t3_0_c01975,388950.0
BR0144,t3_0_c01980,340350.0
BR0144,t3_0_c01993,340350.0
BR0144,t3_0_c02011,340350.0
BR0144,t3_0_c02069,340350.0
BR0144,t3_0_c02078,340350.0
BR0144,t3_0_c02079,340350.0
BR0144,t3_0_c02091,340350.0
BR0144,t3_0_c02100,340350.0
BR0144,t3_0_c02127,340350.0
BR0144,t3_0_c02143,340350.0
BR0144,t3_0_c02163,340350.0
BR0144,t3_0_c02170,340350.0
BR0144,t3_0_c02215,388950.0
BR0144,t3_0_c02221,388950.0
BR0144,t3_0_c02223,340350.0
BR0144,t3_0_c02227,388950.0
BR0144,t3_0_c02230,340350.0
BR0144,t3_0_c02233,340350.0
BR0144,t3_0_c02239,388950.0
BR0144,t3_0_c02240,340350.0
BR0144,t3_0_c02245,340350.0
BR0144,t3_0_c02257,340350.0
BR0144,t3_0_c02258,388950.0
BR0144,t3_0_c02260,340350.0
BR0144,t3_0_c02262,340350.0
BR0144,t3_0_c02269,340350.0
BR0144,t3_0_c02281,388950.0
BR0144,t3_0_c02290,340350.0
BR0144,t3_0_c02306,388950.0
BR0144,t3_0_c02309,388950.0
BR0144,t3_0_c02321,340350.0
BR0144,t3_0_c02327,340350.0
BR0144,t3_0_c02328,340350.0
BR0144,t3_0_c02329,340350.0
BR0144,t3_0_c02351,340350.0
BR0144,t3_0_c02359,340350.0
BR0144,t3_0_c02360,388950.0
BR0144,t3_0_c02362,388950.0
BR0144,t3_0_c02366,340350.0
BR0144,t3_0_c02367,340350.0
BR0144,t3_0_c02381,340350.0
BR0144,t3_0_c02391,388950.0
BR0144,t3_0_c02417,340350.0
BR0144,t3_0_c02421,340350.0
BR0144,t3_0_c02444,388950.0
BR0144,t3_0_c02462,340350.0
BR0144,t3_0_c02477,340350.0
BR0144,t3_0_c02478,340350.0
BR0144,t3_0_c02486,340350.0
BR0144,t3_0_c02496,340350.0
BR0144,t3_0_c02511,340350.0
BR0144,t3_0_c02515,388950.0
BR0144,t3_0_c02522,340350.0
BR0144,t3_0_c02531,340350.0
BR0144,t3_0_c02538,340350.0
BR0144,t3_0_c02542,388950.0
BR0144,t3_0_c02559,388950.0
BR0144,t3_0_c02560,340350.0
BR0144,t3_0_c02564,340350.0
BR0144,t3_0_c02568,340350.0
BR0144,t3_0_c02569,388950.0
BR0144,t3_0_c02572,340350.0
BR0144,t3_0_c02589,340350.0
BR0144,t3_0_c02595,340350.0
BR0144,t3_0_c02598,340350.0
BR0144,t3_0_c02600,340350.0
BR0144,t3_0_c02606,340350.0
BR0144,t3_0_c02649,388950.0
BR0144,t3_0_c02651,340350.0
BR0144,t3_0_c02668,340350.0
