codigo_producto,candidate_id,costo_flete_usd,fuente,sku_semilla,caja_grosor_mm,L_int,W_int,H_int,caja_exterior_largo,caja_exterior_ancho,caja_exterior_alto,cajas_L,cajas_W,cajas_H,capacidad_pallet,carga_maxima_kg
BR0136,t3_0_c04025,550050.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0136XL,t3_0_c04025,589650.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0137,t3_0_c02740,1164900.0,par_factible,BR0081|BR0115,3.0,393.8774378149006,271.23439364758985,292.4380707427584,399.8774378149006,277.23439364758985,298.4380707427584,2,4,6,48,138.04522557848938
BR0138,t3_0_c00050,2400.0,optima_individual,BR0043,3.0,390.088343971927,233.45838600874765,151.41683956571677,396.088343971927,239.45838600874765,157.41683956571677,2,5,11,110,129.57119877281846
BR0139,t3_0_c04025,224250.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0140,t3_0_c00215,44250.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0141,t3_0_c00215,154800.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0142,t3_0_c04122,111750.0,par_factible,BR0137|BR0142,3.0,392.9844272183053,270.92690116432885,329.72584296758725,398.9844272183053,276.92690116432885,335.72584296758725,2,4,5,40,137.80047469574598
BR0143,t3_0_c00215,751200.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0144,t3_0_c02065,340350.0,par_factible,BR0048|BR0173,3.0,393.3793514415752,267.9427953353622,218.90011012776588,399.3793514415752,273.9427953353622,224.90011012776588,2,4,8,64,137.27260892496176
BR0145,t3_0_c01885,154950.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0146,t3_0_c01885,137700.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0147,t3_0_c03328,2003850.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0148,t3_0_c00182,676800.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0149,t3_0_c01885,67800.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0150,t3_0_c00182,279900.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0151,t3_0_c00244,223800.0,optima_individual,BR0283,3.0,393.9870378555164,293.98993116902363,218.99574672917328,399.9870378555164,299.98993116902363,224.99574672917328,2,4,8,64,142.70682345046689
BR0152,t3_0_c03328,277500.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0153,t3_0_c02927,463950.0,par_factible,BR0089|BR0153,3.0,393.7076884869479,263.78945461181,246.60961021833336,399.7076884869479,269.78945461181,252.60961021833336,2,4,7,56,136.49279166131657
BR0154,t3_0_c03328,428250.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0155,t3_0_c03763,126600.0,par_factible,BR0120|BR0184,3.0,393.84631444699664,293.88226233200373,206.352363727838,399.84631444699664,299.88226233200373,212.352363727838,2,4,8,64,142.65618282956174
BR0156,t3_0_c01906,30000.0,par_factible,BR0036|BR0286,3.0,393.7899725700244,292.39926112873724,172.17239048860017,399.7899725700244,298.39926112873724,178.17239048860017,2,4,10,80,142.34235141666903
BR0157,t3_0_c05690,1225200.0,par_factible,BR0305|BR0323,3.0,393.3976030731008,293.5681517855749,249.904555307698,399.3976030731008,299.5681517855749,255.904555307698,2,4,7,56,142.50066357975038
BR0158,t3_0_c01885,34650.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0159,t3_0_c00017,557850.0,optima_individual,BR0010,3.0,392.7054050483174,292.98321510292266,157.35754326615606,398.7054050483174,298.98321510292266,163.35754326615606,2,4,11,88,142.2402895313435
BR0160,t3_0_c00017,273450.0,optima_individual,BR0010,3.0,392.7054050483174,292.98321510292266,157.35754326615606,398.7054050483174,298.98321510292266,163.35754326615606,2,4,11,88,142.2402895313435
BR0161,t3_0_c00182,49650.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0162,t3_0_c03328,260100.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0163,t3_0_c03763,130500.0,par_factible,BR0120|BR0184,3.0,393.84631444699664,293.88226233200373,206.352363727838,399.84631444699664,299.88226233200373,212.352363727838,2,4,8,64,142.65618282956174
BR0164,t3_0_c00017,15150.0,optima_individual,BR0010,3.0,392.7054050483174,292.98321510292266,157.35754326615606,398.7054050483174,298.98321510292266,163.35754326615606,2,4,11,88,142.2402895313435
BR0165,t3_0_c00182,26100.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0166,t3_0_c00161,47100.0,optima_individual,BR0164,3.0,393.7272795083121,293.78815459587827,143.9397335639182,399.7272795083121,299.78815459587827,149.9397335639182,2,4,12,96,142.61272866548222
BR0167,t3_0_c00017,6450.0,optima_individual,BR0010,3.0,392.7054050483174,292.98321510292266,157.35754326615606,398.7054050483174,298.98321510292266,163.35754326615606,2,4,11,88,142.2402895313435
BR0168,t3_0_c00182,103950.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0169,t3_0_c03328,49050.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0170,t3_0_c00161,11700.0,optima_individual,BR0164,3.0,393.7272795083121,293.78815459587827,143.9397335639182,399.7272795083121,299.78815459587827,149.9397335639182,2,4,12,96,142.61272866548222
BR0171,t3_0_c01912,103050.0,par_factible,BR0036|BR0324,3.0,392.8166679298048,263.67258531645336,173.32346955541104,398.8166679298048,269.67258531645336,179.32346955541104,2,4,10,80,136.28730953032786
BR0172,t3_0_c00244,91650.0,optima_individual,BR0283,3.0,393.9870378555164,293.98993116902363,218.99574672917328,399.9870378555164,299.98993116902363,224.99574672917328,2,4,8,64,142.70682345046689
BR0173,t3_0_c03328,772350.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0174,t3_0_c00017,84600.0,optima_individual,BR0010,3.0,392.7054050483174,292.98321510292266,157.35754326615606,398.7054050483174,298.98321510292266,163.35754326615606,2,4,11,88,142.2402895313435
BR0175,t3_0_c04025,56400.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0176,t3_0_c00072,32250.0,optima_individual,BR0076,3.0,393.8991540910123,271.1720549356219,157.6202573257092,399.8991540910123,277.1720549356219,163.6202573257092,2,4,11,88,138.03694373631686
BR0177,t3_0_c00072,5100.0,optima_individual,BR0076,3.0,393.8991540910123,271.1720549356219,157.6202573257092,399.8991540910123,277.1720549356219,163.6202573257092,2,4,11,88,138.03694373631686
BR0178,t3_0_c00173,128550.0,optima_individual,BR0178,3.0,393.8991540910123,265.85495581923715,157.6202573257092,399.8991540910123,271.85495581923715,163.6202573257092,2,4,11,88,136.9529276065748
BR0179,t3_0_c00161,42000.0,optima_individual,BR0164,3.0,393.7272795083121,293.78815459587827,143.9397335639182,399.7272795083121,299.78815459587827,149.9397335639182,2,4,12,96,142.61272866548222
BR0180,t3_0_c00072,59400.0,optima_individual,BR0076,3.0,393.8991540910123,271.1720549356219,157.6202573257092,399.8991540910123,277.1720549356219,163.6202573257092,2,4,11,88,138.03694373631686
BR0181,t3_0_c00072,55500.0,optima_individual,BR0076,3.0,393.8991540910123,271.1720549356219,157.6202573257092,399.8991540910123,277.1720549356219,163.6202573257092,2,4,11,88,138.03694373631686
BR0182,t3_0_c00215,907650.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0183,t3_0_c02065,91200.0,par_factible,BR0048|BR0173,3.0,393.3793514415752,267.9427953353622,218.90011012776588,399.3793514415752,273.9427953353622,224.90011012776588,2,4,8,64,137.27260892496176
BR0184,t3_0_c00182,12450.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0185,t3_0_c02740,147750.0,par_factible,BR0081|BR0115,3.0,393.8774378149006,271.23439364758985,292.4380707427584,399.8774378149006,277.23439364758985,298.4380707427584,2,4,6,48,138.04522557848938
BR0186,t3_0_c03328,187350.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0187,t3_0_c02780,1950.0,par_factible,BR0081|BR0403,3.0,392.9253430542542,262.9143346048712,292.383774597468,398.9253430542542,268.9143346048712,298.383774597468,2,4,6,48,136.15487821796643
BR0188,t3_0_c00182,355950.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0189,t3_0_c05529,1501650.0,par_factible,BR0281|BR0329,3.0,393.4639141508548,263.73051038132803,237.947754276541,399.4639141508548,269.73051038132803,243.947754276541,2,4,7,56,136.43107533785584
BR0190,t3_0_c05529,46650.0,par_factible,BR0281|BR0329,3.0,393.4639141508548,263.73051038132803,237.947754276541,399.4639141508548,269.73051038132803,243.947754276541,2,4,7,56,136.43107533785584
BR0191,t3_0_c02065,207000.0,par_factible,BR0048|BR0173,3.0,393.3793514415752,267.9427953353622,218.90011012776588,399.3793514415752,273.9427953353622,224.90011012776588,2,4,8,64,137.27260892496176
BR0192,t3_0_c01232,175950.0,par_factible,BR0021|BR0289,3.0,392.8229902858053,233.7421560107224,211.03120525588807,398.8229902858053,239.7421560107224,217.03120525588807,2,5,8,80,130.18657416850718
BR0193,t3_0_c02731,1102350.0,par_factible,BR0080|BR0363,3.0,391.5091501060696,270.4189154534436,284.666919436779,397.5091501060696,276.4189154534436,290.666919436779,2,4,6,48,137.39613976748484
BR0194,t3_0_c00012,151050.0,optima_individual,BR0007,3.0,393.87944673658205,293.9135773725474,293.8994867430204,399.87944673658205,299.9135773725474,299.8994867430204,2,4,6,48,142.66932193866043
BR0195,t3_0_c00012,986700.0,optima_individual,BR0007,3.0,393.87944673658205,293.9135773725474,293.8994867430204,399.87944673658205,299.9135773725474,299.8994867430204,2,4,6,48,142.66932193866043
BR0196,t3_0_c02731,97050.0,par_factible,BR0080|BR0363,3.0,391.5091501060696,270.4189154534436,284.666919436779,397.5091501060696,276.4189154534436,290.666919436779,2,4,6,48,137.39613976748484
BR0197,t3_0_c00182,127500.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0198,t3_0_c00182,451650.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0199,t3_0_c03328,100800.0,par_factible,BR0103|BR0281,3.0,393.4641681382296,293.58790228306844,213.74873311428067,399.4641681382296,299.58790228306844,219.74873311428067,2,4,8,64,142.51826104409747
BR0200,t3_0_c01885,132600.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0201,t3_0_c00244,44550.0,optima_individual,BR0283,3.0,393.9870378555164,293.98993116902363,218.99574672917328,399.9870378555164,299.98993116902363,224.99574672917328,2,4,8,64,142.70682345046689
BR0202,t3_0_c01885,152100.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0203,t3_0_c02065,748050.0,par_factible,BR0048|BR0173,3.0,393.3793514415752,267.9427953353622,218.90011012776588,399.3793514415752,273.9427953353622,224.90011012776588,2,4,8,64,137.27260892496176
BR0204,t3_0_c03395,179250.0,par_factible,BR0106|BR0125,3.0,393.67979964001967,271.1436738797329,214.83358048378489,399.67979964001967,277.1436738797329,220.83358048378489,2,4,8,64,137.9864370070851
BR0205,t3_0_c00244,755700.0,optima_individual,BR0283,3.0,393.9870378555164,293.98993116902363,218.99574672917328,399.9870378555164,299.98993116902363,224.99574672917328,2,4,8,64,142.70682345046689
BR0206,t3_0_c00182,1126050.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0207,t3_0_c00182,1539600.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0208,t3_0_c02927,22500.0,par_factible,BR0089|BR0153,3.0,393.7076884869479,263.78945461181,246.60961021833336,399.7076884869479,269.78945461181,252.60961021833336,2,4,7,56,136.49279166131657
BR0209,t3_0_c01885,35550.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0209XL,t3_0_c00182,42600.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
BR0210,t3_0_c01906,114600.0,par_factible,BR0036|BR0286,3.0,393.7899725700244,292.39926112873724,172.17239048860017,399.7899725700244,298.39926112873724,178.17239048860017,2,4,10,80,142.34235141666903
BR0211,t3_0_c01906,89250.0,par_factible,BR0036|BR0286,3.0,393.7899725700244,292.39926112873724,172.17239048860017,399.7899725700244,298.39926112873724,178.17239048860017,2,4,10,80,142.34235141666903
BR0212,t3_0_c05177,155700.0,par_factible,BR0212|BR0255,3.0,392.7173114232068,284.3646459475544,353.2183616105726,398.7173114232068,290.3646459475544,359.2183616105726,2,4,5,40,140.4856182203387
BR0213,t3_0_c03763,112650.0,par_factible,BR0120|BR0184,3.0,393.84631444699664,293.88226233200373,206.352363727838,399.84631444699664,299.88226233200373,212.352363727838,2,4,8,64,142.65618282956174
BR0214,t3_0_c04434,64650.0,par_factible,BR0149|BR0184,3.0,393.8179359474854,293.858575222691,185.06368579979463,399.8179359474854,299.858575222691,191.06368579979463,2,4,9,72,142.6455680265395
BR0215,t3_0_c04434,7800.0,par_factible,BR0149|BR0184,3.0,393.8179359474854,293.858575222691,185.06368579979463,399.8179359474854,299.858575222691,191.06368579979463,2,4,9,72,142.6455680265395
BR0216,t3_0_c01912,74250.0,par_factible,BR0036|BR0324,3.0,392.8166679298048,263.67258531645336,173.32346955541104,398.8166679298048,269.67258531645336,179.32346955541104,2,4,10,80,136.28730953032786
BR0217,t3_0_c01885,53850.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0218,t3_0_c01906,3750.0,par_factible,BR0036|BR0286,3.0,393.7899725700244,292.39926112873724,172.17239048860017,399.7899725700244,298.39926112873724,178.17239048860017,2,4,10,80,142.34235141666903
BR0219,t3_0_c04442,94650.0,par_factible,BR0149|BR0219,3.0,393.795641727023,293.853498976146,168.024143386538,399.795641727023,299.853498976146,174.024143386538,2,4,10,80,142.63998791094167
BR0220,t3_0_c01900,65100.0,par_factible,BR0036|BR0220,3.0,392.96397401447393,270.9198584635359,173.2036247844602,398.96397401447393,276.9198584635359,179.2036247844602,2,4,10,80,137.7948690067298
BR0221,t3_0_c01912,439200.0,par_factible,BR0036|BR0324,3.0,392.8166679298048,263.67258531645336,173.32346955541104,398.8166679298048,269.67258531645336,179.32346955541104,2,4,10,80,136.28730953032786
BR0222,t3_0_c01179,123150.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0223,t3_0_c01900,103800.0,par_factible,BR0036|BR0220,3.0,392.96397401447393,270.9198584635359,173.2036247844602,398.96397401447393,276.9198584635359,179.2036247844602,2,4,10,80,137.7948690067298
BR0224,t3_0_c05277,57750.0,par_factible,BR0224|BR0225,3.0,392.63136806182433,262.6639103128789,143.8166100288431,398.63136806182433,268.6639103128789,149.8166100288431,2,4,12,96,136.04388957690176
BR0225,t3_0_c05277,118950.0,par_factible,BR0224|BR0225,3.0,392.63136806182433,262.6639103128789,143.8166100288431,398.63136806182433,268.6639103128789,149.8166100288431,2,4,12,96,136.04388957690176
BR0226,t3_0_c01900,40500.0,par_factible,BR0036|BR0220,3.0,392.96397401447393,270.9198584635359,173.2036247844602,398.96397401447393,276.9198584635359,179.2036247844602,2,4,10,80,137.7948690067298
BR0227,t3_0_c01331,108450.0,par_factible,BR0023|BR0265,3.0,393.2596709720018,233.83781831045505,190.0527315200292,399.2596709720018,239.83781831045505,196.0527315200292,2,5,9,90,130.29510484861507
BR0228,t3_0_c01900,67500.0,par_factible,BR0036|BR0220,3.0,392.96397401447393,270.9198584635359,173.2036247844602,398.96397401447393,276.9198584635359,179.2036247844602,2,4,10,80,137.7948690067298
BR0229,t3_0_c01179,341250.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0230,t3_0_c00161,3600.0,optima_individual,BR0164,3.0,393.7272795083121,293.78815459587827,143.9397335639182,399.7272795083121,299.78815459587827,149.9397335639182,2,4,12,96,142.61272866548222
BR0231,t3_0_c01906,3600.0,par_factible,BR0036|BR0286,3.0,393.7899725700244,292.39926112873724,172.17239048860017,399.7899725700244,298.39926112873724,178.17239048860017,2,4,10,80,142.34235141666903
BR0232,t3_0_c00215,31200.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0233,t3_0_c00012,1385550.0,optima_individual,BR0007,3.0,393.87944673658205,293.9135773725474,293.8994867430204,399.87944673658205,299.9135773725474,299.8994867430204,2,4,6,48,142.66932193866043
BR0234,t3_0_c01900,116700.0,par_factible,BR0036|BR0220,3.0,392.96397401447393,270.9198584635359,173.2036247844602,398.96397401447393,276.9198584635359,179.2036247844602,2,4,10,80,137.7948690067298
BR0235,t3_0_c01389,30450.0,par_factible,BR0024|BR0272,3.0,393.9266398711728,271.254612136389,249.9364698508085,399.9266398711728,277.254612136389,255.9364698508085,2,4,7,56,138.05937859481384
BR0236,t3_0_c01389,231300.0,par_factible,BR0024|BR0272,3.0,393.9266398711728,271.254612136389,249.9364698508085,399.9266398711728,277.254612136389,255.9364698508085,2,4,7,56,138.05937859481384
BR0237,t3_0_c04534,45000.0,par_factible,BR0151|BR0371,3.0,393.2881390569096,293.4896788805418,243.10638553372127,399.2881390569096,299.4896788805418,249.10638553372127,2,4,7,56,142.462348203354
BR0238,t3_0_c00215,102600.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0239,t3_0_c05349,3838050.0,par_factible,BR0239|BR0339,3.0,392.0654674666424,233.57620780813008,262.41205406251447,398.0654674666424,239.57620780813008,268.41205406251447,2,5,6,60,129.99830280831245
BR0240,t3_0_c05349,365550.0,par_factible,BR0239|BR0339,3.0,392.0654674666424,233.57620780813008,262.41205406251447,398.0654674666424,239.57620780813008,268.41205406251447,2,5,6,60,129.99830280831245
BR0241,t3_0_c00215,57150.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0242,t3_0_c00215,275400.0,optima_individual,BR0238,3.0,393.6933311476535,293.7629213646659,251.10014246714508,399.6933311476535,299.7629213646659,257.1001424671451,2,4,7,56,142.60066310139027
BR0243,t3_0_c04025,2753250.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0244,t3_0_c04534,1467600.0,par_factible,BR0151|BR0371,3.0,393.2881390569096,293.4896788805418,243.10638553372127,399.2881390569096,299.4896788805418,249.10638553372127,2,4,7,56,142.462348203354
BR0245,t3_0_c02230,44550.0,par_factible,BR0051|BR0245,3.0,393.55527844246177,232.97349822456448,238.12594794294867,399.55527844246177,238.97349822456448,244.12594794294867,2,5,7,70,130.17915936126937
BR0246,t3_0_c02048,328650.0,par_factible,BR0048|BR0089,3.0,391.4710758806027,233.6306641449553,248.2097474958217,397.4710758806027,239.6306641449553,254.2097474958217,2,5,7,70,129.8882242661688
BR0247,t3_0_c02740,2065050.0,par_factible,BR0081|BR0115,3.0,393.8774378149006,271.23439364758985,292.4380707427584,399.8774378149006,277.23439364758985,298.4380707427584,2,4,6,48,138.04522557848938
BR0248,t3_0_c05426,2160600.0,par_factible,BR0248|BR0400,3.0,393.6019534695496,280.6272163312084,311.55012429723376,399.6019534695496,286.6272163312084,317.55012429723376,2,4,5,40,139.90401015305972
BR0249,t3_0_c04025,883050.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0250,t3_0_c04025,41250.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0251,t3_0_c04122,450600.0,par_factible,BR0137|BR0142,3.0,392.9844272183053,270.92690116432885,329.72584296758725,398.9844272183053,276.92690116432885,335.72584296758725,2,4,5,40,137.80047469574598
BR0252,t3_0_c04122,4389900.0,par_factible,BR0137|BR0142,3.0,392.9844272183053,270.92690116432885,329.72584296758725,398.9844272183053,276.92690116432885,335.72584296758725,2,4,5,40,137.80047469574598
BR0253,t3_0_c05440,7174350.0,par_factible,BR0256|BR0343,3.0,393.4398752114976,270.85856487955664,341.22126126188886,399.4398752114976,276.85856487955664,347.22126126188886,2,4,5,40,137.87939655271236
BR0254,t3_0_c05440,147450.0,par_factible,BR0256|BR0343,3.0,393.4398752114976,270.85856487955664,341.22126126188886,399.4398752114976,276.85856487955664,347.22126126188886,2,4,5,40,137.87939655271236
BR0255,t3_0_c05177,2653050.0,par_factible,BR0212|BR0255,3.0,392.7173114232068,284.3646459475544,353.2183616105726,398.7173114232068,290.3646459475544,359.2183616105726,2,4,5,40,140.4856182203387
BR0256,t3_0_c05177,1531200.0,par_factible,BR0212|BR0255,3.0,392.7173114232068,284.3646459475544,353.2183616105726,398.7173114232068,290.3646459475544,359.2183616105726,2,4,5,40,140.4856182203387
BR0257,t3_0_c04025,361650.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0258,t3_0_c04025,402000.0,par_factible,BR0134|BR0399,3.0,393.4033214246161,293.53136401617496,284.8899092696752,399.4033214246161,299.53136401617496,290.8899092696752,2,4,6,48,142.49432934572704
BR0259,t3_0_c05529,103500.0,par_factible,BR0281|BR0329,3.0,393.4639141508548,263.73051038132803,237.947754276541,399.4639141508548,269.73051038132803,243.947754276541,2,4,7,56,136.43107533785584
BR0260,t3_0_c03395,38850.0,par_factible,BR0106|BR0125,3.0,393.67979964001967,271.1436738797329,214.83358048378489,399.67979964001967,277.1436738797329,220.83358048378489,2,4,8,64,137.9864370070851
BR0261,t3_0_c01179,59850.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0262,t3_0_c01179,20700.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0263,t3_0_c05467,88500.0,par_factible,BR0263|BR0324,3.0,393.0290175286364,233.78728976744625,200.54261452852631,399.0290175286364,239.78728976744625,206.54261452852631,2,5,8,80,130.2377792652564
BR0264,t3_0_c03114,307050.0,par_factible,BR0097|BR0302,3.0,393.7941102208086,233.9509600145156,209.4838825883871,399.7941102208086,239.9509600145156,215.4838825883871,2,5,8,80,130.42712950771136
BR0265,t3_0_c01331,114450.0,par_factible,BR0023|BR0265,3.0,393.2596709720018,233.83781831045505,190.0527315200292,399.2596709720018,239.83781831045505,196.0527315200292,2,5,9,90,130.29510484861507
BR0266,t3_0_c03929,102300.0,par_factible,BR0130|BR0136,3.0,393.8289178411416,293.87735406052866,265.93141813156893,399.8289178411416,299.87735406052866,271.93141813156893,2,4,6,48,142.65163545395927
BR0267,t3_0_c02740,503700.0,par_factible,BR0081|BR0115,3.0,393.8774378149006,271.23439364758985,292.4380707427584,399.8774378149006,277.23439364758985,298.4380707427584,2,4,6,48,138.04522557848938
BR0268,t3_0_c01885,613500.0,par_factible,BR0036|BR0146,3.0,393.5556888228666,293.7087175790124,173.21740979018506,399.5556888228666,299.7087175790124,179.21740979018506,2,4,10,80,142.5615507445217
BR0269,t3_0_c01179,190800.0,par_factible,BR0020|BR0336,3.0,392.57991838331486,270.66075974832404,193.6335272531473,398.57991838331486,276.66075974832404,199.6335272531473,2,4,9,72,137.66374681582852
BR0270,t3_0_c00182,104850.0,optima_individual,BR0188,3.0,393.4566533516339,293.5596775026307,193.72620969191308,399.4566533516339,299.5596775026307,199.72620969191308,2,4,9,72,142.5109746899622
